Wavelength	4mm_WhitePLA00000.asd
889	 1854.88690038719 
890	 1834.61070380186 
891	 1815.21095725887 
892	 1795.79465708946 
893	 1775.79728595753 
894	 1760.03673499979 
895	 1745.35286692987 
896	 1726.81087820017 
897	 1712.81303197217 
898	 1700.73951598166 
899	 1688.74606198286 
900	 1678.6115387303 
901	 1671.42335424281 
902	 1665.91215948868 
903	 1659.87952341219 
904	 1656.08803098621 
905	 1653.08570005944 
906	 1649.23977676845 
907	 1643.74753101739 
908	 1637.42215314094 
909	 1629.82606684531 
910	 1620.00625598576 
911	 1610.15649127252 
912	 1599.8735357191 
913	 1588.92099047737 
914	 1578.98329745217 
915	 1567.1795751083 
916	 1554.33435490371 
917	 1543.54661158476 
918	 1530.96785443173 
919	 1519.06643660988 
920	 1509.22474320777 
921	 1496.41946361787 
922	 1482.36784523682 
923	 1468.94684067265 
924	 1458.0000707412 
925	 1446.40882593488 
926	 1433.80324210948 
927	 1420.6592920037 
928	 1408.36072475176 
929	 1395.06625317 
930	 1380.59915943327 
931	 1366.01425886363 
932	 1350.55877597243 
933	 1336.0257996463 
934	 1323.39300984532 
935	 1309.9401544416 
936	 1296.69157762008 
937	 1284.08240872268 
938	 1272.05694139909 
939	 1259.33304854603 
940	 1245.52231456513 
941	 1230.96114609552 
942	 1217.29126453962 
943	 1204.31394290262 
944	 1191.76716813832 
945	 1179.31053748166 
946	 1167.0728004767 
947	 1154.06186731913 
948	 1140.3655355515 
949	 1129.33979341808 
950	 1117.33321695261 
951	 1104.25160128524 
952	 1091.78677475909 
953	 1078.71134419687 
954	 1066.57855750461 
955	 1055.31801869158 
956	 1040.40524118139 
957	 1026.96970148361 
958	 1015.1864791982 
959	 1003.08562571743 
960	 989.531772355972 
961	 977.57371890004 
962	 967.389406138358 
963	 953.814862362401 
964	 940.393051567465 
965	 927.374418202253 
966	 1551.96539040478 
967	 1570.09136973084 
968	 1591.20611002808 
969	 1611.91492318548 
970	 1633.793717833 
971	 1657.81014708024 
972	 1682.02087254439 
973	 1708.42337223267 
974	 1740.76227908715 
975	 1768.80059061553 
976	 1797.75502197586 
977	 1822.14256268275 
978	 1842.33166955791 
979	 1862.67518407527 
980	 1886.51014479527 
981	 1912.38056056458 
982	 1936.11654905305 
983	 1959.91168561865 
984	 1978.12781093667 
985	 1992.72452199527 
986	 2010.6975502131 
987	 2029.82775938098 
988	 2048.42482965558 
989	 2069.63736053277 
990	 2086.20120264762 
991	 2101.72680119669 
992	 2115.82266332436 
993	 2125.95974766954 
994	 2135.577554568 
995	 2151.01799191195 
996	 2165.20460286577 
997	 2179.48511591537 
998	 2197.2875866557 
999	 2211.4200871913 
1000	 2223.84021273096 
1001	 2239.91146433258 
1002	 2255.52860757097 
1003	 2271.53954679231 
1004	 2286.31673166897 
1005	 2301.08044027663 
1006	 2315.03869301839 
1007	 2330.04549371835 
1008	 2344.99485107571 
1009	 2360.58372334658 
1010	 2377.76369759382 
1011	 2391.55496195947 
1012	 2408.1606667238 
1013	 2428.11351191943 
1014	 2447.45905002341 
1015	 2466.76566943598 
1016	 2483.72221300289 
1017	 2501.2734845833 
1018	 2518.1157963138 
1019	 2535.21577499585 
1020	 2554.01870383459 
1021	 2569.52227642376 
1022	 2583.86051094059 
1023	 2600.8701626036 
1024	 2618.94058834244 
1025	 2637.9866352147 
1026	 2656.66329452292 
1027	 2673.7537655475 
1028	 2687.6085901511 
1029	 2699.97115619867 
1030	 2713.41526278852 
1031	 2730.34062677022 
1032	 2747.43511204056 
1033	 2762.57549291981 
1034	 2780.83039386572 
1035	 2798.1098470382 
1036	 2813.46777077719 
1037	 2829.08289398071 
1038	 2840.27052753799 
1039	 2850.9739251934 
1040	 2865.67784786403 
1041	 2883.63611938862 
1042	 2899.78746511184 
1043	 2917.70464943349 
1044	 2936.60085472573 
1045	 2951.05236731402 
1046	 2966.76523935142 
1047	 2983.80598309984 
