Wavelength	3mm_blackPA00000.asd
755	-1.84514059209039 
756	-2.11799707516036 
757	-0.838097233122396 
758	-1.37876128476282 
759	-2.50985401745628 
760	-2.74808932952482 
761	-1.90108319676004 
762	-1.85566936484657 
763	-2.87629432351681 
764	-3.34333411679123 
765	-2.99254261582543 
766	-1.83132678949351 
767	-0.407570063917516 
768	-2.0954900051572 
769	-4.3100959249308 
770	-4.67842908698811 
771	-3.49870292694321 
772	-3.54792781541604 
773	-4.50610122025008 
774	-2.7501017852149 
775	-2.13537326174303 
776	-2.52425369711573 
777	-2.48118685489348 
778	-1.15820472298979 
779	-1.1337333020156 
780	-3.10474382546032 
781	-2.0038697776601 
782	-1.87963821207906 
783	-3.16253513366561 
784	-3.41110135097059 
785	-3.20560366259207 
786	-3.16534850273646 
787	-3.56238021689801 
788	-1.96694049663717 
789	-0.892134940062227 
790	-1.59992996656913 
791	-2.27735956751209 
792	-2.68094474447696 
793	-2.46679284760425 
794	-1.40707548078796 
795	-1.90057617852402 
796	-2.16787468068739 
797	-0.748226019332653 
798	-2.12702582289655 
799	-3.07781091872316 
800	-2.39419166367256 
801	-2.51880298330211 
802	-0.943118759394599 
803	 0.660986413188602 
804	-0.861651262610143 
805	-1.30292771779014 
806	-1.6555716811199 
807	-2.90327171729831 
808	-3.38404040991534 
809	-2.99622537456112 
810	-2.05418865158651 
811	-1.32167856439013 
812	-1.39154447995495 
813	-2.04568528986268 
814	-2.61661932559703 
815	-1.73349674444501 
816	-1.68834212871518 
817	-3.16865569888719 
818	-2.45863875926481 
819	-1.50619382393353 
820	-1.45485190401013 
821	-2.95139668897605 
822	-3.06695845141312 
823	-2.02805466838456 
824	-1.09512387931918 
825	-2.71869098754635 
826	-2.89594218123677 
827	-1.11071898429069 
828	-2.24702028087974 
829	-3.30827514470927 
830	-3.36886115323662 
831	-2.45979343232789 
832	-2.77034441667032 
833	-3.06500070726837 
834	-2.67783304512802 
835	-3.92176661944078 
836	-3.97581785009119 
837	-2.38097296496672 
838	-0.604643475417416 
839	-1.54705117551339 
840	-3.01108470721637 
841	-2.3674383400153 
842	-1.66566971922421 
843	-2.51072146633093 
844	-4.59377984715632 
845	-4.79603367518415 
846	-3.26263557133281 
847	-1.61194667612646 
848	-1.96700926754092 
849	-2.73923431388929 
850	-3.20315755129337 
851	-3.08991337581067 
852	-2.93341264128493 
853	-2.82255985522964 
854	-2.68307726018918 
855	-2.30465384716217 
856	-1.71458668700658 
857	-1.79429224745537 
858	-2.88623479906531 
859	-2.41393312684102 
860	-1.50349997508203 
861	-1.21467400964451 
862	-2.5192080952692 
863	-2.8098620788175 
864	-1.96627913822755 
865	-0.982777675803708 
866	-1.88678828745362 
867	-1.8182353149599 
868	-6.60961309184576E-02 
869	-1.1647058584458 
870	-2.6922567923315 
871	-3.15503770146459 
872	-1.70457823649104 
873	-2.18831894219893 
874	-3.18597807079845 
875	-3.08350481387577 
876	-2.04151709223982 
877	-2.03069621879226 
878	-2.75335547659112 
879	-2.12452398482651 
880	-3.10808335521746 
881	-3.25549486532895 
882	-0.764430834273156 
883	-1.44510748339933 
884	-2.80941413554589 
885	-3.24174335370509 
886	-2.32871337461785 
887	-1.45122602089807 
888	-1.50670595697737 
889	-2.78148463746183 
890	-3.46223252178814 
891	-3.03134288961579 
892	-1.81812224686059 
893	-1.28344811409333 
894	-1.13711521559202 
895	-1.62268221557778 
896	-2.8679780262663 
897	-3.10880043185205 
898	-3.30754483104625 
899	-3.61706909539417 
900	-1.80316794235484 
901	 0.202879721335639 
902	 0.389839862664663 
903	-2.63317341056591 
904	-2.60096918170856 
905	-1.55814630318809 
906	-1.41351426414218 
907	-0.749148459474919 
908	-1.5023953255044 
909	-2.96118364618197 
910	-3.00346963633035 
911	-3.44818952989314 
912	-3.22286097726442 
913	-1.99875435301528 
914	-2.72812677180157 
915	-3.25803728523269 
916	-3.02368393897133 
917	-2.51523385124661 
918	-1.72216454710986 
919	-1.84747568867693 
920	-3.07644941380855 
921	-2.01043202825133 
922	-1.13210312186053 
923	-1.05656713246237 
924	-1.10032975750434 
925	-2.74127969293742 
926	-2.82259442393892 
927	 0.167675707067258 
928	 0.456862237869307 
929	-1.21497781575694 
930	-2.86981158753613 
931	-1.8086605973627 
932	-2.61971804439956 
933	-3.17261558772469 
934	-1.75237988787944 
935	-1.76783801126894 
936	-1.79442636060303 
937	-1.32849635126794 
938	-0.626267505589909 
939	-1.8503722340962 
940	-3.05435679844439 
941	-2.66473225569633 
942	-2.26931081005364 
943	-1.34706150387408 
944	-0.832507948804075 
945	-2.29886283036932 
946	-3.026722539035 
947	-2.52502639066649 
948	-1.35164203834381 
949	-1.64316789785139 
950	-2.31366965211412 
951	-2.63938708787468 
952	-2.20730741217295 
953	-2.34126792493374 
954	-2.44772625013675 
955	-2.07529693020964 
956	-1.50800262555138 
957	-1.40841705355725 
958	-2.07151286578929 
959	-3.3019854284852 
960	-2.94406782643677 
961	-2.55697231810067 
962	-2.76222958442598 
963	-2.01274580629816 
964	-1.89292873644095 
965	-2.53182325017962 
966	 3.25810048746077 
967	 1.14631363538173 
968	-1.48652204288414 
969	-2.74435077345035 
970	-1.91817120110002 
971	-3.03886207552335 
972	-6.38497468308947 
973	-5.83108355111451 
974	-2.52961470848737 
975	-1.71959830929417 
976	-2.89687073392386E-02 
977	 1.44761714454964 
978	 1.147703168095 
979	-1.17026753948986 
980	 0.174125685530169 
981	 4.04522054652189 
982	 5.42644958566211 
983	 6.11632031565603 
984	 6.05427215985982 
985	 3.2218782047218 
986	 1.33564707520572 
987	-1.10905680332377 
988	-2.34758715873184 
989	-4.3294593031187 
990	-4.38816841426561 
991	-1.2798377713429 
992	-1.91664283784196 
993	-4.35807083264925 
994	-4.31285087366032 
995	-3.8319294244875 
996	-2.9900363592694 
997	-0.599604002164945 
998	 2.07221232045121 
999	 3.51557963644626 
1000	-0.84882385423575 
1001	-5.29072182080547 
1002	-2.80566142954781 
1003	-1.43169379114519 
1004	-0.80434034077934 
1005	 0.526218408853166 
1006	 5.21014809283095 
1007	 4.22311464232783 
1008	-0.684744708504054 
1009	-3.46324171420211 
1010	-5.28870285131558 
1011	-7.72125534502944 
1012	-8.03246573197429 
1013	-7.08117369692097 
1014	-6.00881951189812 
1015	-4.75775160505842 
1016	-3.57671513242846 
1017	-0.826921210478493 
1018	-0.381545877578695 
1019	-0.854918810507244 
1020	-1.70505515257242 
1021	-5.33998576855681 
1022	-5.46843357802805 
1023	-5.35469451679308 
1024	-5.12218869142652 
1025	-5.30082342513656 
1026	-1.05231127805253 
1027	 0.168055253430619 
1028	-2.43390139818712 
1029	-2.44910588430597 
1030	-2.31645909832431 
1031	-3.76515566273686 
1032	-2.03092408173654 
1033	 0.978560502322388 
1034	 1.71133983484921 
1035	 4.28656062656616 
1036	 6.1975219131537 
1037	 3.53896680435983 
1038	-6.70381567870689E-02 
1039	-4.36543008127388 
1040	-6.39380248707773 
1041	-6.07432663249099 
1042	-6.04873082258513 
1043	-4.99668905292338 
1044	-3.84272841323695 
1045	-3.69136591761167 
1046	-4.34057245328098 
1047	-1.15852861084425 
1048	-1.21796785030159 
1049	-2.38043596137149 
1050	-3.56379265807265 
1051	-5.52112056726453 
1052	-4.79676641903978 
1053	-5.12628860556001 
1054	-3.91448135637732 
1055	-3.33335585820569 
1056	-3.54239267285636 
1057	-2.40053086825001 
1058	 1.72078383046432 
1059	 2.29775999526644 
1060	 1.25710693713603 
1061	 0.738676187243905 
1062	-0.424384376349358 
1063	-3.22128576095871 
1064	-4.43258159239859 
1065	-4.57122304504986 
1066	-5.94408122907078 
1067	-2.69401245612087 
1068	-0.131494726138673 
1069	 1.41135245257339 
1070	 2.66279884753663 
1071	-0.110854507611788 
1072	-1.2886143786631 
1073	-2.71266638338908 
1074	-3.8282886506476 
1075	-5.26635751271466 
1076	-4.39380327607814 
1077	-1.2143573672169 
1078	-0.730633997268672 
1079	-0.150007010513512 
1080	 0.687728714194123 
1081	-0.281044959744646 
1082	-1.10678538251264 
1083	-1.42009373549058 
1084	-0.363755670165254 
1085	-2.80200397197432 
1086	-3.50978155644561 
1087	 0.477260572491724 
1088	 1.1874630439154 
1089	 1.1763651835019 
1090	 0.49603034313794 
1091	-0.738992868455666 
1092	-5.2569847401621 
1093	-5.58786931203067 
1094	-3.74119920023958 
1095	-2.88583100476451 
1096	-0.436137197055175 
1097	-0.299169239737102 
1098	-1.59468681946953 
1099	-2.33401889433329 
1100	-4.28838397851855 
1101	-4.792401109258 
1102	-5.22055446936398 
1103	-4.26316218385957 
1104	-7.67415231305506E-02 
1105	 1.12103956618571 
1106	 0.785293439005377 
1107	-1.19519256602936 
1108	-4.46357209985812 
1109	-6.42124807081568 
1110	-7.04447924688472 
1111	-5.35213248393979 
1112	-4.13150670680479 
1113	-1.3956373709914 
1114	-1.73313865389817 
1115	-3.17925943284837 
1116	-3.72655767754126 
1117	-6.99471702260515 
1118	-7.46190278025339 
1119	-5.24116251753409 
1120	-4.04834347574592 
1121	-2.01141470751502 
1122	-1.04954379792757 
1123	-0.60626206824161 
1124	-0.168781689549588 
1125	-2.06006705738525 
1126	-0.250471768158345 
1127	-0.546443764379888 
1128	-1.21598568228104 
1129	-1.25857602431201 
1130	-1.24608357756925 
1131	-1.58490747678872 
1132	-2.47912248924607 
1133	-1.10321168217476 
1134	 1.56494731527497 
1135	 2.64481216107176 
1136	 6.82387855347127 
1137	 6.1578706888224 
1138	 0.240171396916718 
1139	-2.5522576948114 
1140	-8.17470950743172 
1141	-9.27862749614772 
1142	-4.8046269369304 
1143	-3.87263281297182 
1144	-1.11962199871858 
1145	-0.939487170208818 
1146	-5.34292944574855 
1147	-7.91215041895119 
1148	-10.2913069412506 
1149	-13.3684948139114 
1150	-14.2024600069325 
1151	-13.6070579728617 
1152	-13.327177933676 
1153	-12.8638949906958 
1154	-10.3180050645297 
1155	-5.17795342246473 
1156	-3.63548502953629 
1157	-1.64197019878619 
1158	-0.796233086244873 
1159	-3.71772035220508 
1160	-4.35112586796711 
1161	-3.16541152460607 
1162	-3.337701495095 
1163	-5.34604685408867 
1164	-5.19568659084236 
1165	-3.2767599079134 
1166	-2.52688177653862 
1167	-1.0918553627837 
1168	-0.338675160143178 
1169	 1.18563551873854 
1170	 1.63534156240501 
1171	 2.83969275537824 
1172	 5.96905378105922 
1173	 6.5317022829955 
1174	 5.02198908424781 
1175	 5.30025886643298 
1176	 5.63260331469433 
1177	 5.89173531821396 
1178	 8.16623758173993 
1179	 7.02502929832433 
1180	 3.75105817403243 
1181	 0.755132340698871 
1182	-5.3307994332348 
1183	-8.47550480321983 
1184	-10.7775287289333 
1185	-11.5423956973452 
1186	-9.47476393118451 
1187	-8.71240923698288 
1188	-7.90836540222127 
1189	-6.86526604974638 
1190	-6.29576754755807 
1191	-5.31447445381726 
1192	-3.53136015904417 
1193	-1.27563691930966 
1194	-1.03824691527963 
1195	-1.01703083290208 
1196	-1.18273079626713 
1197	-1.82822365414584 
1198	-2.65267620238895 
1199	-5.09048693739758 
1200	-4.19999893275619 
1201	-1.68278074132155 
1202	-0.758071724819241 
1203	 2.67240653191092 
1204	 3.11700457755893 
1205	-0.678906471108286 
1206	-0.258689947081351 
1207	 2.0229086645625 
1208	 3.73763314831952 
1209	 7.67095574998033 
1210	 8.67920391064222 
1211	 8.06367314647576 
1212	 6.83941854326487 
1213	 3.48710435258061 
1214	 3.93898821097844 
1215	 4.47699292073551 
1216	 4.87886431082275 
1217	 3.84374003060941 
1218	 2.1048766745545 
1219	 1.4391147953746 
1220	-1.52610694242469 
1221	-2.67272932477653 
1222	-2.15619563351974 
1223	-2.35852796608326 
1224	-2.97891250679832 
1225	-2.16310992082347 
1226	 0.491335313538039 
1227	 1.09277357207551 
1228	 1.01044655059707 
1229	 0.410032639512737 
1230	-1.81921222038423 
1231	-2.78590248848369 
1232	-2.87335752158324 
1233	-3.06047281466813 
1234	-3.25938460549423 
1235	-3.00708797318925 
1236	-3.19365369939597 
1237	-2.4625385663731 
1238	 2.42270229199569 
1239	 2.85864261499754 
1240	 1.49825982671613 
1241	 3.75999833875148 
1242	 2.13935275020029 
1243	-1.69865647687808 
1244	-0.26575782320585 
1245	-1.66665183531054 
1246	-2.1107638377496 
1247	 1.82553476872162 
1248	 2.79738336330433 
1249	 4.77905873743713 
1250	 4.70909661333287 
1251	 1.68893085035237 
1252	 0.480303725700294 
1253	-1.3602359189284 
1254	-1.52392724452651 
1255	 0.240901420255652 
1256	 1.57755467484244 
1257	 4.90724854163636 
1258	 4.32254141395215 
1259	 0.395404522195423 
1260	-0.676936154293842 
1261	-2.63909551694343 
1262	-3.38993213064718 
1263	-1.77790420579724 
1264	-1.57134115491295 
1265	-4.24132607563272 
1266	-8.14918543223632 
1267	-8.91231031262589 
1268	-7.5044015387564 
1269	-6.4776794147149 
1270	-5.90662411725986 
1271	-5.60444823337405 
1272	-7.4830546668715 
1273	-7.16630031651882 
1274	-4.45786762329911 
1275	-5.98943592660063 
1276	-7.69963122320631 
1277	-8.47618637310589 
1278	-9.27319441965887 
1279	-7.61988335629571 
1280	 0.489759317931925 
1281	 1.56667414487315 
1282	-0.369021094037005 
1283	-0.645800143615506 
1284	-5.02603713834013 
1285	-6.68104545983207 
1286	-5.152178970704 
1287	-5.06294323885193 
1288	-5.31791500381127 
1289	-5.0714146876241 
1290	-5.64460582850889 
1291	-5.16377786152335 
1292	-5.0897215930524 
1293	-4.15532780383464 
1294	-3.03698756490641 
1295	-4.54063050750102 
1296	-7.26346248302189 
1297	-9.16414893348498 
1298	-10.1911558379419 
1299	-9.14285533791717 
1300	-7.08050477148165 
1301	-5.51913069161436 
1302	-2.26467104939665 
1303	 0.381128669974023 
1304	 0.232535213765954 
1305	-0.360191541964935 
1306	-0.410934636533227 
1307	-0.184043788470272 
1308	 0.476222383788158 
1309	 0.919839321460011 
1310	 0.51582842456653 
1311	-0.691002946018032 
1312	-1.53372726399366 
1313	-2.36767328423401 
1314	-1.96602612063534 
1315	-0.750008454669624 
1316	 0.170329281135578 
1317	 2.54985379263312 
1318	 3.25312447497592 
1319	 3.35123850841903 
1320	 2.41684807203102 
1321	-0.751464768368441 
1322	-2.76300869204935 
1323	-3.28848823307003 
1324	-4.98593385762634 
1325	-3.27835983582592 
1326	-1.07766914396229 
1327	-1.15382666678987 
1328	 0.558966142068761 
1329	 3.04965013673441 
1330	 4.15199483642323 
1331	 5.65848656923623 
1332	 6.24377436380739 
1333	 4.12343814237743 
1334	 2.95948020844612 
1335	 2.78178201579717 
1336	 2.70545605670644 
1337	 3.19025556105247 
1338	 2.81621862056993 
1339	 2.76293300110314 
1340	 3.43016897681988 
1341	 3.18607125354392 
1342	 1.69373838131071 
1343	-0.255781669760157 
1344	-2.69577486938518 
1345	-3.45115194233573 
1346	-1.45091552988556 
1347	-0.6370575722003 
1348	 1.68939944499476 
1349	 2.41318830992056 
1350	 0.588343816061722 
1351	 1.21273703484181 
1352	 3.30044652240486 
1353	 3.19948230498272 
1354	 3.06465669533218 
1355	 3.56123381432202 
1356	 1.4443517047221 
1357	 0.110221255188539 
1358	 0.13449728686353 
1359	-2.04950618502159 
1360	-1.55219931875708 
1361	 0.114081078213097 
1362	 1.58265412857891 
1363	 5.84447569935978 
1364	 6.44789045784977 
1365	 6.46934867034848 
1366	 7.49436820472374 
1367	 6.81044334177072 
1368	 6.51060345526404 
1369	 5.62270849784831 
1370	 3.82324797383888 
1371	 0.917791817891198 
1372	-1.18831800895329 
1373	-3.22335443259586 
1374	-1.3389104462456 
1375	 2.33721208471065 
1376	 2.32784728041352 
1377	 5.67315220704952 
1378	 4.66860273488431 
1379	 0.836758558340276 
1380	 2.05273038282619 
1381	 9.61080339012221E-02 
1382	-1.37394234954358 
1383	-2.0042833084166 
1384	-4.34036790992404 
1385	-5.80743778946705 
1386	-5.52822198226006 
1387	-4.21796407761195 
1388	-5.13905306060136 
1389	-5.20965893370514 
1390	-4.286350135368 
1391	-2.9089735770767 
1392	-2.5515482035513 
1393	-1.5077641204845 
1394	-1.00822771776088 
1395	-1.48500805540599 
1396	-2.29224463668292 
1397	-4.14025240499544 
1398	-6.58469680018862 
1399	-7.54074180552135 
1400	-8.75078547685175 
1401	-8.18676132787852 
1402	-3.87458348014915 
1403	-3.16394080714963 
1404	-4.33832788505718 
1405	-4.58474884285646 
1406	-5.00776378712209 
1407	-3.84117234400709 
1408	-3.61755656554016 
1409	-2.13885942791776 
1410	-2.24754172906191 
1411	-3.9299687567738 
1412	-2.8228310735501 
1413	-3.41187820628318 
1414	-3.88055726959626 
1415	-3.81657959003881 
1416	-5.72635373552722 
1417	-6.15888271770892 
1418	-3.90233280657811 
1419	-2.1166234005035 
1420	 0.178930980358734 
1421	 1.65599768385554 
1422	 0.66459659971106 
1423	 3.05331508123435 
1424	 5.21137071595707 
1425	 5.47606977014 
1426	 4.9304600971115 
1427	 2.03567794954933 
1428	-8.23704086836107E-02 
1429	-2.70993102455717 
1430	-2.74761228589375 
1431	-2.07830455015399 
1432	-1.8794659240575 
1433	-0.527022281274424 
1434	-1.93222000438599 
1435	-3.74659149671523 
1436	-6.52772185955764 
1437	-9.5320765028817 
1438	-8.92381101634897 
1439	-5.96552172003346 
1440	-4.74521329648257 
1441	-5.29112499099704 
1442	-7.33161479631318 
1443	-9.91343354903784 
1444	-8.85309639297182 
1445	-8.14868935880948 
1446	-5.06350174604544 
1447	-3.18908282201783 
1448	-2.52622250727468 
1449	-2.75527925178591 
1450	-2.3041127328895 
1451	-2.15455330418316 
1452	-3.47879232785884 
1453	-2.44147376910563 
1454	-1.83795730221725 
1455	-3.33855485835984 
1456	-2.85967607098424 
1457	-1.69805690676846 
1458	 1.48606032695964 
1459	 3.69395059731494 
1460	 5.54267536715741 
1461	 6.57075318840178 
1462	 4.69929104238861 
1463	 5.99844246698272 
1464	 5.92227627708882 
1465	 4.55784339094661 
1466	 3.31890987975425 
1467	 1.25639444334524 
1468	 2.42806790937 
1469	 2.66318786053129 
1470	 3.82668217427719 
