Wavelength	2mm_blackPA00000.asd
1467	-0.276083768346922 
1468	-1.62415310805696 
1469	-1.66480421260783 
1470	-1.28177909344178 
1471	-3.15714955379737 
1472	-4.48312321375843 
1473	-3.288302201747 
1474	-2.89378505284539 
1475	-3.03768837080629 
1476	-0.347139638455638 
1477	 0.641353854377481 
1478	-1.67031610101788 
1479	-3.42317009543365 
1480	-4.24397028048559 
1481	-4.21234298579145 
1482	-4.65632751653282 
1483	-4.74032375235645 
1484	-3.91179069521361 
1485	-4.43497723704381 
1486	-4.34295017132541 
1487	-2.5014774576991 
1488	-6.93769605193381E-02 
1489	 0.301765314591787 
1490	-0.739024311986957 
1491	 0.565448114268731 
1492	-0.330984582401896 
1493	-2.28915846670233 
1494	 0.139161936466298 
1495	 2.60568934828265 
1496	 3.62776160647874 
1497	 3.34631284687544 
1498	-1.69813097357779 
1499	-5.58758782577405 
1500	-7.19692426131095 
1501	-9.50128335996079 
1502	-5.525060920727 
1503	-1.36850443494248 
1504	-2.93767098636578 
1505	-2.7739521905626 
1506	-2.88860331957338 
1507	-3.99192291810575 
1508	-2.65035791371709 
1509	-1.30606043421094 
1510	-1.29158222408506 
1511	-3.92640376784512 
1512	-7.03302757461369 
1513	-8.75940570368387 
1514	-9.75682625197796 
1515	-8.49367554527793 
1516	-4.75981155671327 
1517	-2.6608804539519 
1518	-2.99713484884389 
1519	-2.42658269170851 
1520	-0.733890277294532 
1521	 0.712685289921784 
1522	 1.62447249629036 
1523	 2.03659104866344 
1524	 9.67107913177758E-03 
1525	-0.618053014000943 
1526	 1.901412284496 
1527	 3.75598866278754 
1528	 4.80205879050858 
1529	 3.27320937446548 
1530	 1.21925926805125 
1531	 2.33063946546576 
1532	 2.12373622396423 
1533	 0.518025536009843 
1534	 0.624921603225101 
1535	-1.72710113997985 
1536	-3.80543314876419 
1537	-1.39502822998077 
1538	-0.495304688900745 
1539	-0.800777820157874 
1540	 1.31788366469064 
1541	 1.93611238502217 
1542	 1.71206574133086 
1543	 3.72755814443624 
1544	 5.30784266158858 
1545	 6.62028160699763 
1546	 8.27398190189883 
1547	 6.38095179990743 
1548	 1.03330436662847 
1549	-2.93790542027113 
1550	-3.92610661407279 
1551	-3.43943849235699 
1552	-1.77368670868076 
1553	-0.451246403165604 
1554	-4.09657294435356 
1555	-6.32095536028287 
1556	-7.1707089277055 
1557	-8.25930267714098 
1558	-3.09395199122963 
1559	-1.77132994698721 
1560	-0.199818251649525 
1561	 3.216332925379 
1562	-5.46458140134131E-02 
1563	-0.844735585644351 
1564	-1.17434378967412 
1565	-2.55022061444809 
1566	-1.60788513949979 
1567	-2.40837210977249 
1568	-2.51567927227945 
1569	-4.09730238124081 
1570	-7.539782443898 
1571	-8.98777566752957 
1572	-10.3504052033063 
1573	-9.99817068719813 
1574	-7.33867536370343 
1575	-3.49585207494685 
1576	 0.13766834069017 
1577	 1.16240159092629 
1578	 1.54982878430978 
1579	-0.16057709412838 
1580	-4.45605027585564 
1581	-6.20541996115505 
1582	-7.73606540664654 
1583	-8.42496221346322 
1584	-6.42746085599326 
1585	-5.11441219839793 
1586	-2.96609563909719 
1587	-1.38976649212973 
1588	-2.34239346380101 
1589	-3.15158947492028 
1590	-3.88343133272967 
1591	-5.93643979122564 
1592	-7.68476305435933 
1593	-7.45351779215592 
1594	-6.07796132714693 
1595	-5.64468978895528 
1596	-3.18188153356715 
1597	 0.782495782341529 
1598	 0.539308017315652 
1599	 1.13347468379987 
1600	 2.62452151681636 
1601	 0.536962643192671 
1602	-0.846426759381293 
1603	 0.605288783729521 
1604	 2.3826709265666 
1605	 2.29787437201946 
1606	 1.54653930494904 
1607	-1.1157703057552 
1608	-6.53673526393925 
1609	-9.32239602099551 
1610	-8.8687849854582 
1611	-7.78525467816648 
1612	-6.68435744400241 
1613	-5.40105855762774 
1614	-5.208592840787 
1615	-7.46697488803432 
1616	-7.95856810601177 
1617	-9.28389355555217 
1618	-12.3335531185643 
1619	-11.0638887779132 
1620	-8.08102590365625 
1621	-5.08873412978848 
1622	-2.82306153724557 
1623	-1.76095600207211 
1624	-0.239464484736379 
1625	-0.571817207522589 
1626	-0.309443146171758 
1627	 2.17589071362581 
1628	-0.153992991631489 
1629	-2.96035819446436 
1630	-1.98952934205813 
1631	-3.36376802180317 
1632	-1.91458147575601 
1633	-0.704814441966902 
1634	-1.77423231901161 
1635	-2.20435331924492 
1636	-2.86591161199312 
1637	-3.95725351999627 
1638	-6.73835639997884 
1639	-6.99314165296535 
1640	-6.66337662597804 
1641	-5.8455588497127 
1642	 0.009663622936258 
1643	 0.26601828482965 
1644	-4.19451816965093 
1645	-5.52476625751584 
1646	-9.57434737349005 
1647	-10.5117779715355 
1648	-6.56201310180842 
1649	-5.53081474853412 
1650	-5.53711736766249 
1651	-3.7336922981238 
1652	-1.36227700727024 
1653	-3.92223172929919E-02 
1654	 1.98524533494436 
1655	 3.32468757667085 
1656	 3.46665739390133 
1657	 3.99219966440178 
1658	 5.19791272157041 
1659	 5.14844576871302 
1660	 3.97889791648851 
1661	 2.4553141276749 
1662	-0.746293080892677 
1663	-0.996713193016929 
1664	 0.326138891272089 
1665	 0.397220966696723 
1666	 2.56842680278583 
1667	 1.60680581584694 
1668	-3.65537727233023 
1669	-3.84971328082402 
1670	-2.21591043804355 
1671	-1.288161118816 
1672	 2.61611595729482 
1673	 3.55867212012112 
1674	 1.96563602547881 
1675	 1.20536120248893 
1676	 0.621573932920604 
1677	-1.25400340929425 
1678	-4.39983969658757 
1679	-5.69423616912076 
1680	-6.92402446773735 
1681	-7.70543552289997 
1682	-7.26357630826343 
1683	-8.18990060462529 
1684	-8.39396497938421 
1685	-8.97458580705209 
1686	-8.16508513292429 
1687	-6.08817627235572 
1688	-4.18328735468407 
1689	 0.287092147455108 
1690	 2.28072486179311 
1691	 2.47264240416519 
1692	 2.61978316579753 
1693	 1.38274804171725 
1694	-5.00666158907559E-02 
1695	-1.67518771904844 
1696	-3.40583738727527 
1697	-6.94306773327816 
1698	-8.25535773625346 
1699	-8.45060897508557 
1700	-8.04283998440589 
1701	-5.65996134377985 
1702	-4.09455894040563 
1703	-1.4481521693461 
1704	-1.04230134170015 
1705	-2.44425615307598 
1706	-2.84196216716347 
1707	-4.35487078594498 
1708	-5.22874154958448 
1709	-5.59794129259563 
1710	-5.0719135538041 
1711	-4.96169488697572 
1712	-2.95855095674514 
1713	 1.730553277853 
1714	 4.61009650929283 
1715	 8.58342628353216 
1716	 9.32343803511678 
1717	 8.29601706911066 
1718	 6.41245652477547 
1719	 1.680471765112 
1720	-0.579174977296884 
1721	-3.36747593410018 
1722	-3.49738121189185 
1723	-1.20913648726799 
1724	-0.330602128233647 
1725	 0.994666719170575 
1726	 5.97168324810219 
1727	 6.79796027946857 
1728	 4.63186958269116 
1729	 5.52416667133974 
1730	 1.9434557061785 
1731	-3.30295977004558 
1732	-1.08311865399772 
1733	-1.56146036181325 
1734	-3.28205971108034 
1735	-2.92821728112304 
1736	-2.71089241098109 
1737	-2.2896405241776 
1738	 2.21420257030014 
1739	 2.01108924628093 
1740	-2.39281559110449 
1741	-4.32627294182044 
1742	-8.81906073686306 
1743	-9.72827406311089 
1744	-6.4529177547931 
1745	-6.22463619281119 
1746	-6.29577256298114 
1747	-4.86538927443178 
1748	-3.54856511944658 
1749	-3.09285929331588 
1750	-2.42928073023055 
1751	-1.02222358070747 
1752	 0.27138364440299 
1753	 4.17122425962476E-02 
1754	 1.64379938906509 
1755	-1.66753481263114 
1756	-4.90943814522713 
1757	-7.02856971455062 
1758	-9.68396133760174 
1759	-6.59222635624344 
1760	-5.27867233089097 
1761	-2.89999407718617 
1762	 7.63578045298463 
1763	 23.5386984676983 
1764	 24.6168366083554 
1765	 10.2302589879645 
1766	 10.3057474959777 
1767	 9.95251163677927 
1768	 10.3401729500541 
1769	 19.2638358379235 
1770	 23.9032013830788 
1771	 25.8919810044473 
1772	 12.9340990229049 
1773	 12.1605154283614 
1774	 20.8205940379305 
1775	 23.96976004673 
1776	 28.9811836500785 
1777	 31.2075062378552 
1778	 31.3494142713472 
1779	 22.3206940803967 
1780	 21.55077412671 
1781	 13.2431206675845 
1782	 11.0382640984719 
1783	 4.51742203220108 
1784	-0.127881624012054 
1785	-12.5244160872909 
1786	-0.755014312754625 
1787	 13.0051247247116 
1788	 17.9865432292963 
1789	 7.72422917845033 
1790	-2.25259904812036 
1791	-9.45641730976377 
1792	-24.656782318847 
1793	-27.5599734808346 
1794	-24.4070279761552 
1795	-14.0526947495256 
1796	-4.04492190744188 
1797	-2.83703716243121 
1798	 2.61289173594052E-02 
1799	 6.7917787626631 
1800	-4.84111995786355 
1801	 0.279160445566808 
1802	 11.9592708569767 
1803	 16.6476097357308 
1804	 22.7751483663103 
1805	 22.6775860363926 
1806	 15.9701466558704 
1807	 9.24272900498584 
1808	-1.83899823569851 
1809	-19.7286461321362 
1810	-8.76982055610378 
1811	 2.98379214222033 
1812	 9.84935866089137 
1813	 31.11303458662 
1814	 36.1429864000576 
1815	 26.6076651727514 
1816	 19.2490903102384 
1817	 3.54426672688711 
1818	-2.42281570109227 
1819	-12.085851974811 
1820	-24.7667979124088 
1821	-25.1559347308209 
1822	-13.0615997890836 
1823	-9.80284001527133 
1824	 0.63140137757149 
1825	 2.65989992246938 
1826	-10.6968771262772 
1827	-10.5505072933565 
1828	-3.30754078624669E-02 
1829	 2.04871352377594 
1830	 1.71568156974125 
1831	 6.8546153219517 
1832	 4.43990382304841 
1833	-17.1271330731881 
1834	-18.4200030263701 
1835	-5.94808080593378 
1836	-2.44399353592463 
1837	 7.94370174310262 
1838	 12.079333669226 
1839	 2.35982800616689 
1840	 2.08622047103558 
1841	 3.52603738803132 
1842	 5.89639727232733 
1843	 10.2047037581792 
1844	 24.3635102643419 
1845	 26.9290043373794 
1846	 29.3952154438125 
1847	 26.9949176928418 
1848	 16.8322497598412 
1849	-0.558411041386365 
1850	-3.35921008311445 
1851	-12.6160439898068 
1852	-9.34333380353046 
1853	 13.3414692572374 
1854	 19.957706410769 
1855	 24.8953802234363 
1856	 27.8843308702165 
1857	 28.8384170079694 
1858	 15.748739926827 
1859	 11.4185583654451 
1860	 12.8002549893524 
1861	 4.07408301183076 
1862	-0.756974115358364 
1863	-5.54597766938816 
1864	-15.1795849225964 
1865	-16.1924156390266 
1866	-10.9173948263027 
1867	-6.73195476948771 
1868	 4.01077298202079 
1869	 12.3782538562408 
1870	 9.13960861221115 
1871	 6.64229781541077 
1872	 2.43172516923393 
1873	-8.42797042077192 
1874	-9.14819078135698 
1875	-10.2062348214388 
1876	-16.3471233123062 
1877	-29.5609836019287 
1878	-29.8222332032805 
1879	-26.7934752171866 
1880	-32.6328738216159 
1881	-26.2145041632033 
1882	-20.1395339831509 
1883	-24.106123687774 
1884	-13.1442483118426 
1885	-2.89345067030308 
1886	 3.58821049075031 
1887	 10.6422965696874 
1888	 20.9464333177768 
1889	 13.7557846432122 
1890	 13.4152235748197 
1891	 20.6764043022895 
1892	 15.392226638018 
1893	 16.0184652329051 
1894	 11.0610687722035 
1895	 9.13508370424463E-02 
1896	-10.448566636413 
1897	-13.1655448799769 
1898	-7.56615872824918 
1899	-0.108377960559186 
1900	 10.9312640383323 
1901	 29.6095123547411 
1902	 37.4512594877023 
1903	 27.0082769996799 
1904	 17.3410500243165 
1905	-6.00468970774734 
1906	-12.94225070302 
1907	-7.47495418367184 
1908	-7.00905790989491 
1909	 5.11484453061564 
1910	 6.51543875500033 
1911	-2.17697476505444 
1912	-7.59720523596363 
1913	-13.8790004339087 
1914	-29.1847603830038 
1915	-28.8075008941332 
1916	-14.4523230912129 
1917	-2.72363003466112 
1918	 7.68195574972448 
1919	 10.0369846855573 
1920	-3.71679472261807 
1921	-2.68032497453638 
1922	 4.09648965502978 
1923	 7.61003029516518 
1924	 22.2601315500302 
1925	 24.2235114655984 
1926	 14.5951989698788 
1927	 6.90716809726738 
1928	-1.70752309397414 
1929	-14.9580001298266 
1930	-18.2783146693487 
1931	-18.7572342205416 
1932	-13.0516888158911 
1933	 6.6795798019778 
1934	 13.021643476426 
1935	 21.7547793783566 
1936	 22.8072880087552 
1937	 7.91286153196027 
1938	 2.70476472365124 
1939	 2.63922118522355 
1940	-5.65179674733067 
1941	-4.94684744558203 
1942	 0.647531522345346 
1943	 6.34384667222723 
1944	 17.2408356963184 
1945	 23.4631234942205 
1946	 33.8401412001665 
1947	 34.8102399278382 
1948	 27.2614475633716 
1949	 23.3127415670475 
1950	 11.5084695136952 
1951	 6.44776855161723 
1952	 9.49755795976564 
1953	 7.82864971527231 
1954	 5.57842438550954 
1955	 2.50220148633796 
1956	 3.0596414367271 
1957	 5.86892862753518 
1958	 2.97455103046731 
1959	 0.768960627078114 
1960	-2.14070462265202 
1961	-15.5610372810456 
1962	-19.2420565068533 
1963	-17.062133521892 
1964	-13.1982320986179 
1965	-5.68621113784367 
1966	 6.91029236603221 
1967	 10.3486897103017 
1968	 11.5820786083696 
1969	 15.6527996941696 
1970	 16.461780431924 
1971	 16.8530325197614 
1972	 20.0155376743736 
1973	 20.8717438001556 
1974	 16.3621763766364 
1975	 14.6404551026353 
1976	 16.6068902778705 
1977	 17.5680249966187 
1978	 19.3169451272264 
1979	 18.0249694157563 
1980	 14.1792483543343 
1981	 7.65380816768726 
1982	 2.28168242339552 
1983	-10.6072402470913 
1984	-11.6707271415353 
1985	-3.2185494852694 
1986	-1.61178437500166 
1987	 3.83875572938954 
1988	 7.31371113982361 
1989	 7.80475245204774 
1990	 6.70151629252265 
1991	 6.34425534327228 
1992	-2.03465578019573 
1993	 5.59638429239034 
1994	 13.6888370502337 
1995	 16.9288151110754 
1996	 31.0266160817203 
1997	 32.1728698199824 
1998	 14.0677602767467 
1999	 11.9610142885064 
2000	 22.8032982173355 
2001	 17.6959160408418 
2002	 6.14557491075185 
2003	-1.11624587059524 
2004	-16.5171094324113 
2005	-33.1281191809383 
2006	-28.4084296406774 
2007	-11.7552979482989 
2008	 0.767611523061445 
2009	 13.3244653622206 
2010	 20.1252984954529 
2011	 23.3018666740411 
2012	 20.0671555965532 
2013	 10.8875738523097 
2014	 3.42213261183099 
2015	-13.5209933634262 
2016	-22.2443560464564 
2017	-26.4512605735254 
2018	-30.0295082763674 
2019	-34.6818932016285 
2020	-31.2454896397358 
2021	-22.7166829681674 
2022	-12.5415041356967 
2023	-1.34919393444975 
2024	 0.247807867411608 
2025	 1.36100231007149 
2026	-4.74392627742263 
2027	-8.41185089903349 
2028	-14.7336498360408 
2029	-13.2625354760554 
2030	-8.28314256303324 
2031	-6.58497133610683 
2032	 0.141305649705255 
2033	 2.93438280808332 
2034	-3.95193762330897 
2035	-4.97253986036444 
2036	-7.88311408028322 
2037	-15.3347737610447 
2038	-24.0232686241553 
2039	-36.9929201104534 
2040	-43.8148663873908 
2041	-38.35321482816 
2042	-31.8470315074449 
2043	-11.7984317278512 
2044	-2.45032276632206 
2045	 3.64904665588464 
2046	 6.34505755637206 
2047	 7.1941347461371 
2048	 5.04502923859443 
2049	-2.59364253139839 
2050	-6.38136655980949 
2051	-10.1208858759173 
2052	-14.3954333885457 
2053	-14.6406085238588 
2054	-9.62361180715772 
2055	-12.0092506230311 
2056	-20.414248626717 
2057	-20.6682024875123 
2058	-18.1687453197423 
2059	-11.6148485252159 
2060	 10.0219708335957 
2061	 16.056869843269 
2062	 16.5773138829109 
2063	 16.9746934527133 
2064	 8.95505256129606 
2065	 5.9981747798631 
2066	 10.1429661830132 
2067	 12.5612819157397 
2068	 16.180878873746 
2069	 19.9678955811505 
2070	 22.9834675895586 
2071	 23.7156187887184 
2072	 21.001251234393 
2073	 22.2777732188497 
2074	 19.4763365096137 
2075	 13.552993920275 
2076	 8.74294525575211 
2077	 2.47504821759064 
2078	-0.437693254274818 
2079	-5.65809109909491 
2080	-7.17972421872727 
2081	-3.78386591574368 
2082	 0.149478665173935 
2083	 2.35312487014173 
2084	 14.2733525898529 
2085	 23.0142025087404 
2086	 24.0311535617528 
2087	 19.7894412453165 
2088	 13.9925094694554 
2089	 7.73048940950385 
2090	 6.68711813536332 
2091	 2.47778289623723 
2092	 5.9438132062615 
2093	 7.11527824000748 
2094	-4.29397692468128 
2095	-7.15331018773274 
2096	-9.04474990002197 
2097	-11.847723815589 
2098	-12.5357828627042 
2099	-6.22595188270469 
2100	-15.7058696380101 
2101	-25.8471345462795 
2102	-35.070842989231 
2103	-44.7859394850066 
2104	-45.5262909835795 
2105	-38.0419376246956 
2106	-29.5068748836653 
2107	-21.6848745418115 
2108	-9.02925492276923 
2109	 5.78262375889963 
2110	 11.6491860595677 
2111	 9.87317629973147 
2112	 9.90286557362022E-02 
2113	-7.43214469112388 
2114	-9.38471978703214 
2115	-5.9907676365671 
2116	-3.77086269540268 
2117	 4.20919788394279 
2118	 4.25704415285083 
2119	-1.34555948918948 
2120	-4.91752689883146 
2121	-0.163969567872648 
2122	 2.66476393274583 
2123	 4.21219673366073 
2124	 10.2390038956224 
2125	 3.59204098300922 
2126	-4.96957541721257 
2127	-13.2360918783755 
2128	-20.0855037588222 
2129	-17.2673036164737 
2130	-14.2323582821899 
2131	 1.64457833775503 
2132	 9.16163851912174 
2133	-6.02126932996646 
2134	-17.3948633674499 
2135	-27.9918567522318 
2136	-52.6325557360032 
2137	-58.7437569019338 
2138	-49.3820178022701 
2139	-47.62704894514 
2140	-43.2491852757937 
2141	-39.2542135558879 
2142	-38.9638736492193 
2143	-40.9086408993015 
2144	-37.7135940233269 
2145	-39.683805741039 
2146	-41.4050185456858 
2147	-34.4727564408103 
2148	-24.9983347120295 
2149	-5.26114507777889 
2150	 1.60401963424167 
2151	 13.4468272758298 
2152	 23.0531979894893 
2153	 12.6780565951551 
2154	 17.1381579703406 
2155	 25.372460680669 
2156	 30.4651551906073 
2157	 35.8097209946016 
2158	 40.0649963347879 
2159	 45.0294707909781 
2160	 40.8802856252069 
2161	 34.6335956049791 
2162	 23.6952628199826 
2163	 2.84845336372135 
2164	-9.84248289247281 
2165	-27.7143178807467 
2166	-30.3789456719622 
2167	-23.506737429738 
2168	-19.5322916269117 
2169	-16.9803691647113 
2170	-27.3056184488309 
2171	-34.5267991079666 
2172	-38.2157796647671 
2173	-33.1200922384515 
2174	-28.2142471556729 
2175	-22.2813800809501 
2176	-17.3136041464794 
2177	-7.04483060563095 
2178	 5.92346689980972 
2179	 13.1001211674958 
2180	 21.9901956782874 
2181	 17.382211195666 
2182	 18.279560948826 
2183	 14.8641761887713 
2184	 7.94587011474546 
2185	 1.16151245374682 
2186	-12.1716624055069 
2187	-21.0535817798771 
2188	-26.8839343137844 
2189	-36.8619271053139 
2190	-33.3404274734112 
2191	-23.2978663797367 
2192	-19.823678142092 
2193	-7.16585860603225 
2194	-5.20478179046852 
2195	-3.43451698285755 
2196	 13.5183235819189 
2197	 20.1913038987251 
2198	 29.213210169702 
2199	 41.3967644842642 
2200	 43.0347403645791 
2201	 43.404317892629 
2202	 35.1056490206757 
2203	 19.68278702849 
2204	 3.4379225903039 
2205	-1.87940448985138 
2206	-0.274634084392983 
2207	 6.51592786355525 
2208	 14.222662671051 
2209	 10.0045772824653 
2210	 5.59811723457321 
2211	-5.54454934791104 
2212	-12.6973056502074 
2213	-21.5908430967033 
2214	-22.8400968913382 
2215	-17.8570938996991 
2216	-15.1974185755226 
2217	-11.3863257623894 
2218	-12.4793226320764 
2219	-16.7865747622183 
2220	-16.3377813230547 
2221	-21.5345566346201 
2222	-10.795694714865 
2223	 1.33407865268217 
2224	 6.01298250427612 
2225	 5.45201543393225 
2226	 1.68632498893085 
2227	-16.7064838264995 
2228	-30.4877472975911 
2229	-25.7671971719172 
2230	-20.0796697775148 
2231	-3.90277591464759 
2232	 7.62760843520921 
2233	 5.64278645627513 
2234	-9.8798978317633 
2235	-27.77377168658 
2236	-33.1821938461078 
2237	-32.8258332198146 
2238	-10.6790827969853 
2239	 15.0956418558572 
2240	 35.8892835506718 
2241	 50.9725544970905 
2242	 50.3797802407385 
2243	 54.4393473270746 
2244	 51.464187628147 
2245	 55.286171522946 
2246	 66.2595393483229 
2247	 71.4569634093711 
2248	 83.8471879721966 
2249	 81.48167652237 
2250	 68.0570275858213 
2251	 53.9432172594601 
2252	 25.0302931119609 
2253	 5.02192381937882 
2254	-21.1065911445567 
2255	-25.4758245976417 
2256	-19.7155798292729 
2257	-0.555263569899792 
2258	 27.8039063347057 
2259	 39.5928346646156 
2260	 37.1497677852255 
2261	 24.9559520542131 
2262	 11.3907015574623 
2263	 1.76882762320424 
2264	-6.853364635028 
2265	-12.0512721411031 
2266	-14.1271818059638 
2267	-18.0183724523064 
2268	-22.7240288384939 
2269	-26.2320361060244 
2270	-27.0301627056874 
2271	-24.4931722646372 
2272	-23.5990423450252 
2273	-10.4962614763966 
2274	-1.63693386180099 
2275	-0.116215218170902 
2276	 15.6881359725654 
2277	 20.30372116379 
2278	 16.9368051409392 
2279	 11.4414295981291 
2280	-5.60525449310289 
2281	-18.7968960084641 
2282	-27.6944372862701 
2283	-31.7718418393494 
2284	-33.3200360822045 
2285	-28.9056109906575 
2286	-26.1553480204888 
2287	-27.2301573366384 
2288	-16.3866167565712 
2289	 4.48942806036663 
2290	 11.8843748443647 
2291	 21.1373509001823 
2292	 24.1442688415051 
2293	 17.912663095301 
2294	 15.3448087928792 
2295	 12.673423059289 
2296	 15.1056539469083 
2297	 14.1324928555593 
2298	 17.6321428541794 
2299	 32.367572458331 
2300	 36.2468969791106 
2301	 37.1023761968063 
2302	 33.6052139077932 
2303	 23.9903395479314 
2304	 15.4639188631454 
2305	-1.51747112672689 
2306	-5.85276324760014 
2307	-3.87275023617272 
2308	-3.50243437578613 
2309	-1.53439442953198 
2310	 15.5991725352813 
2311	 16.8424905228002 
2312	 16.8601942124843 
2313	 22.9984612199301 
2314	 11.4204866782502 
2315	 4.32892313899032 
2316	-1.44769814635552 
2317	-7.10366595584957 
2318	-7.68978714706217 
2319	 1.72955484972324 
2320	 6.73841914694606 
2321	-0.546859176212039 
2322	 2.4840818056729 
2323	-8.85836937580103 
2324	-21.0439047119166 
2325	-12.1247755108104 
2326	-14.9998513394551 
2327	-15.7823721609719 
2328	-7.61890117167221 
2329	-12.9545381864532 
2330	-14.5485806930992 
2331	-1.23717953411038 
2332	 8.84410090834595 
2333	 28.050181483772 
2334	 48.2643307300679 
2335	 45.4916407228034 
2336	 45.0532189158818 
2337	 36.7487248613276 
2338	 21.0249419935979 
2339	 17.5431545074171 
2340	 15.9543268682288 
2341	 13.6124467856367 
2342	 11.567336484142 
2343	 10.6441499371756 
2344	-2.7700042685932 
2345	-16.8246914686083 
2346	-21.5507114706177 
2347	-32.7504313145933 
2348	-34.124097752091 
2349	-20.725499342126 
2350	-16.8051172962303 
2351	-21.0231851033839 
2352	-20.5178348685129 
2353	-25.0762851549516 
2354	-29.31317681749 
2355	-19.1661786813829 
2356	-17.4837344846872 
2357	-26.3097077803563 
2358	-32.0476838879895 
2359	-43.0072676677964 
2360	-42.9107301492941 
2361	-32.6403130609021 
2362	-19.3555643134628 
2363	 12.6160670730324 
2364	 30.3514900941848 
2365	 27.5515949004485 
2366	 28.0948510384215 
2367	 17.7170500755734 
2368	 7.72705824222597 
2369	 9.06726500760364 
2370	 10.184826397647 
2371	 10.3197784707121 
2372	 10.2328941597421 
2373	 13.2091557677524 
2374	 14.3165204718221 
2375	 8.04162112231106 
2376	 9.38389418051252 
2377	 11.8633089701652 
2378	 7.80635822680272 
2379	 10.400357592647 
2380	 9.7622245047142 
2381	 8.44738956316733 
2382	 12.7815155360057 
2383	 15.3674045649192 
2384	 21.3611128564022 
2385	 25.5715620679376 
2386	 23.9945495416134 
2387	 23.4854074686198 
2388	 18.3442194346016 
2389	 7.97018801642426 
2390	-3.90333053185384 
2391	-18.4757233285174 
2392	-30.301764974343 
2393	-35.3147795865147 
2394	-26.6098480320624 
2395	-7.0817157470635 
2396	 13.3551032926084 
2397	 28.3786268769174 
2398	 25.5653244928612 
2399	 8.53507633655288 
2400	-8.97144693510357 
2401	-18.6314838315188 
2402	-12.2312698057238 
2403	 3.37453723639956 
2404	 19.2140067570539 
2405	 25.5492521715785 
2406	 16.2892484091904 
2407	 1.72253188701009 
2408	-15.1654127391961 
2409	-30.3918900343996 
2410	-30.3287295598678 
2411	-30.0130969569786 
2412	-27.6559828510367 
2413	-18.4935909348135 
2414	-22.2034269015632 
2415	-6.88658701258116 
2416	 9.93736512849921 
2417	 13.7111349283586 
2418	 26.8707409480004 
2419	 25.8807986060546 
2420	 18.2136977342108 
2421	 16.2102888736049 
2422	 19.3424059737851 
2423	 18.8198078697541 
2424	 15.1902586484415 
2425	 16.36503495674 
2426	 15.8359417570746 
2427	 7.86786000985043 
2428	 3.38156787268952 
2429	 6.12706350829709 
2430	-1.95534394647267 
2431	-6.29159966677903 
2432	-5.48276714924199 
2433	-6.44938889412047 
2434	-8.59866275238812 
2435	-6.40982005138582 
2436	-5.6624372370099 
2437	-20.015009800967 
2438	-22.2808665712149 
2439	-23.5586428746248 
2440	-24.1217701775671 
2441	-18.5351242616236 
2442	-25.4921122854015 
2443	-28.0789126749726 
2444	-27.2325862026402 
2445	-17.3692674532164 
2446	-3.03472783930305 
2447	 2.79031468825119 
2448	 12.8224169467237 
2449	 17.192482657047 
2450	 19.1984314256195 
2451	 23.4029504702194 
2452	 16.2667243972867 
2453	 3.27505977467114 
2454	-7.8454132929996 
2455	-18.7208024585953 
2456	-20.3298017189801 
2457	-16.1793752729466 
2458	-19.3499260082971 
2459	-18.7584050233448 
2460	-21.2961695029099 
2461	-23.1020124592187 
2462	-18.629025206639 
2463	-18.7817368745816 
2464	-17.1158110628966 
2465	-20.1421606168039 
2466	-15.0677878429017 
2467	-4.02526285151097 
2468	 6.00230381457543 
2469	 3.93363704641579 
2470	 2.59586266254061 
2471	 1.82143006734539 
2472	 1.17063528109091 
2473	 5.36531872216871 
2474	 5.57813772946205 
2475	 11.5263540271518 
2476	 11.0276911797085 
2477	 11.0688066112163 
2478	 15.3206846824935 
2479	 11.6928618688222 
2480	 10.1226046346206 
2481	 11.5311116788274 
2482	 9.7671911783446 
2483	 12.8866528124672 
2484	 12.5261485716983 
2485	 5.02325881474111 
2486	 1.6765122316047 
2487	-4.19598755426927 
2488	-4.85493633807173 
2489	 2.21419721873511 
2490	 2.73506357161904 
2491	-6.35103641551843 
2492	-11.8674118205035 
2493	-23.5563337664332 
2494	-29.5587289830226 
2495	-20.6910044554765 
2496	-22.9004590950531 
2497	-14.5637409461132 
2498	-9.29757766358634 
2499	-13.9131261743885 
2500	-14.8332065682588 
