Wavelength	reference_grayABS00000.asd
1480	 32763.2556079092 
1481	 32714.613144627 
1482	 32666.6904299253 
1483	 32621.9889672683 
1484	 32579.0991787862 
1485	 32541.0328055044 
1486	 32503.8367840252 
1487	 32463.6270636962 
1488	 32422.658733699 
1489	 32381.9500623779 
1490	 32341.6014425318 
1491	 32301.1449870587 
1492	 32261.298729021 
1493	 32222.8233598399 
1494	 32184.1410244379 
1495	 32145.886152003 
1496	 32106.5391898849 
1497	 32062.4526832373 
1498	 32018.8178337911 
1499	 31978.8101104106 
1500	 31938.6118506128 
1501	 31901.4290120328 
1502	 31863.5587382666 
1503	 31822.8384338556 
1504	 31784.7098347844 
1505	 31743.1089303426 
1506	 31699.1716962249 
1507	 31657.5558519988 
1508	 31614.3924824933 
1509	 31572.6326557784 
1510	 31534.5591268464 
1511	 31494.9618145858 
1512	 31455.0365795562 
1513	 31415.2144515605 
1514	 31374.162447129 
1515	 31334.456986386 
1516	 31294.2560496921 
1517	 31250.8368942166 
1518	 31206.6462217921 
1519	 31164.1390240933 
1520	 31119.5728858227 
1521	 31077.1427009507 
1522	 31036.1442975275 
1523	 30989.8073836945 
1524	 30943.3116657587 
1525	 30896.5294698048 
1526	 30850.9615245166 
1527	 30808.0429838369 
1528	 30762.8282956123 
1529	 30717.476816292 
1530	 30672.0255014846 
1531	 30624.946808701 
1532	 30580.0015657958 
1533	 30534.2316277481 
1534	 30484.8851888687 
1535	 30437.2046904654 
1536	 30390.714290173 
1537	 30341.5413993419 
1538	 30292.6559931066 
1539	 30245.8840612856 
1540	 30193.9111864561 
1541	 30142.2471022122 
1542	 30095.0964601393 
1543	 30043.7652686567 
1544	 29992.1589395996 
1545	 29940.6349156714 
1546	 29886.3641179383 
1547	 29829.9377009843 
1548	 29772.7225896421 
1549	 29716.4271002126 
1550	 29657.68948278 
1551	 29600.7526774216 
1552	 29546.7982283204 
1553	 29491.699194683 
1554	 29437.5209385437 
1555	 29382.9175695467 
1556	 29324.5546669809 
1557	 29265.7993856944 
1558	 29208.841185455 
1559	 29150.5609611168 
1560	 29095.5122311071 
1561	 29037.2734671128 
1562	 28971.3613933314 
1563	 28908.2362812886 
1564	 28841.5138319034 
1565	 28775.7902680186 
1566	 28717.521520015 
1567	 28656.8926242447 
1568	 28597.620397091 
1569	 28536.1057518939 
1570	 28468.9430532637 
1571	 28401.7194401589 
1572	 28330.863288166 
1573	 28263.0220907099 
1574	 28198.3681622453 
1575	 28131.1000955437 
1576	 28065.3029698047 
1577	 27997.4351655907 
1578	 27927.9947330842 
1579	 27858.190893582 
1580	 27789.1121189222 
1581	 27719.7317529694 
1582	 27647.2856046401 
1583	 27578.0711826977 
1584	 27507.2471969137 
1585	 27435.2674455959 
1586	 27365.5496292247 
1587	 27292.5156763921 
1588	 27218.9569189133 
1589	 27146.1599967045 
1590	 27072.8167140505 
1591	 27002.389114138 
1592	 26933.9639411537 
1593	 26860.5844615757 
1594	 26787.8225216018 
1595	 26714.8068212609 
1596	 26638.7920013342 
1597	 26566.7419383984 
1598	 26494.4474187884 
1599	 26419.794452255 
1600	 26345.5561420429 
1601	 26271.3021223659 
1602	 26195.2842851038 
1603	 26120.3160460353 
1604	 26047.603619439 
1605	 25973.1667729298 
1606	 25898.6151178707 
1607	 25824.5711411615 
1608	 25744.9483982873 
1609	 25659.6732076083 
1610	 25573.2414796528 
1611	 25486.0914437138 
1612	 25400.5677662288 
1613	 25318.4318039515 
1614	 25238.7586068264 
1615	 25158.1485525552 
1616	 25072.8305553045 
1617	 24984.8373831811 
1618	 24896.2849128065 
1619	 24806.4390452315 
1620	 24718.7124081894 
1621	 24630.0450351058 
1622	 24534.7758474407 
1623	 24438.6861786367 
1624	 24342.4885609525 
1625	 24247.0276265908 
1626	 24156.4262694284 
1627	 24065.2149017331 
1628	 23971.8802954748 
1629	 23879.2963486327 
1630	 23783.9091036519 
1631	 23691.0508899991 
1632	 23600.0209999732 
1633	 23504.8180572857 
1634	 23413.5452097808 
1635	 23324.1099089584 
1636	 23236.6173291235 
1637	 23151.0603586585 
1638	 23068.6998031315 
1639	 22984.5714813451 
1640	 22900.9833500641 
1641	 22816.1154693351 
1642	 22730.8704755304 
1643	 22645.0323564009 
1644	 22559.4376948504 
1645	 22471.017605551 
1646	 22382.989559505 
1647	 22289.3745702817 
1648	 22191.9111671877 
1649	 22091.5706574039 
1650	 21984.6125388682 
1651	 21880.5613528554 
1652	 21776.0791360208 
1653	 21670.4950857341 
1654	 21569.4562703854 
1655	 21458.2245380223 
1656	 21346.7472295734 
1657	 21220.1736964204 
1658	 21083.0713606646 
1659	 20938.1842872909 
1660	 20780.437352283 
1661	 20618.8400937589 
1662	 20451.2602835393 
1663	 20277.808868328 
1664	 20095.9401006712 
1665	 19912.655703385 
1666	 19720.0994760188 
1667	 19535.8201005384 
1668	 19349.0064859619 
1669	 19171.6273487547 
1670	 18997.5282890403 
1671	 18837.0181031064 
1672	 18681.7915288751 
1673	 18543.2862238147 
1674	 18419.3362635805 
1675	 18304.0755641686 
1676	 18201.1473639869 
1677	 18104.804645808 
1678	 18018.9724227957 
1679	 17938.4817084546 
1680	 17866.5532247411 
1681	 17797.6245707855 
1682	 17734.7388573127 
1683	 17675.1852750997 
1684	 17620.3639983476 
1685	 17572.5127263746 
1686	 17530.5902932735 
1687	 17493.1646894123 
1688	 17457.6430196632 
1689	 17426.9600378771 
1690	 17395.0814790322 
1691	 17366.3691287451 
1692	 17334.7375764149 
1693	 17299.3950164251 
1694	 17266.5170656796 
1695	 17234.0661390921 
1696	 17201.2560487845 
1697	 17171.0289744733 
1698	 17138.0410506157 
1699	 17101.7785959987 
1700	 17067.3318888475 
1701	 17030.6474168652 
1702	 16998.3725676334 
1703	 16970.1068553471 
1704	 16940.3413356875 
1705	 16912.9944311959 
1706	 16884.0266359535 
1707	 16852.6794222876 
1708	 16823.4006682339 
1709	 16795.738374054 
1710	 16766.5548132903 
1711	 16738.1015804493 
1712	 16707.7130760305 
1713	 16675.399902724 
1714	 16643.5289057399 
1715	 16610.6364444882 
1716	 16578.7788365082 
1717	 16546.1928931713 
1718	 16516.8316639881 
1719	 16490.2366198971 
1720	 16460.4467879353 
1721	 16431.7801539709 
1722	 16400.5219090535 
1723	 16364.9968571612 
1724	 16335.1937350734 
1725	 16306.8021805169 
1726	 16279.7125662791 
1727	 16255.9120954865 
1728	 16232.6980193735 
1729	 16209.1815180807 
1730	 16186.4840600024 
1731	 16162.5400024501 
1732	 16139.4531573473 
1733	 16116.0045965314 
1734	 16093.3235046709 
1735	 16070.537684927 
1736	 16045.370249878 
1737	 16023.4132392549 
1738	 16004.1749207677 
1739	 15983.9508542863 
1740	 15964.7314848593 
1741	 15945.8942339747 
1742	 15925.6873797008 
1743	 15907.9963064104 
1744	 15892.634591262 
1745	 15877.0939953613 
1746	 15861.9754958502 
1747	 15849.478167207 
1748	 15838.3726999413 
1749	 15827.017875612 
1750	 15818.1387638096 
1751	 15806.1183703995 
1752	 15792.3149214793 
1753	 15780.3066447894 
1754	 15769.0964349438 
1755	 15756.9665837451 
1756	 9336.33208230841 
1757	 9469.31735077855 
1758	 9596.43326592036 
1759	 9721.04804384652 
1760	 9835.62765908442 
1761	 9966.66178424688 
1762	 10081.2396813595 
1763	 10192.0384541963 
1764	 10312.6652520187 
1765	 10432.0990018502 
1766	 10553.0402184867 
1767	 10688.519338802 
1768	 10814.8925178534 
1769	 10929.045655579 
1770	 11058.8534404823 
1771	 11197.4569903134 
1772	 11322.5610221565 
1773	 11451.2605577333 
1774	 11592.6600411845 
1775	 11716.7045410694 
1776	 11820.5038699247 
1777	 11938.4105603771 
1778	 12057.4064559514 
1779	 12179.6005923205 
1780	 12296.4183994522 
1781	 12419.9531348594 
1782	 12548.0436206198 
1783	 12675.9814071959 
1784	 12802.3871904424 
1785	 12932.6881939449 
1786	 13065.5381334701 
1787	 13197.1377330763 
1788	 13320.1748745019 
1789	 13439.463451474 
1790	 13560.2031000376 
1791	 13677.713956579 
1792	 13790.0339229912 
1793	 13903.2229594497 
1794	 14019.5922345846 
1795	 14137.3034085189 
1796	 14257.2246246907 
1797	 14386.6101292592 
1798	 14523.7674059509 
1799	 14673.7021969134 
1800	 14801.7144605511 
1801	 14912.7227274242 
1802	 15031.2584905564 
1803	 15132.2103798089 
1804	 15218.0012123682 
1805	 15301.0198219586 
1806	 15380.0556922517 
1807	 15440.4259628046 
1808	 15496.3580136715 
1809	 15545.6489652025 
1810	 15603.9408751603 
1811	 15659.4062026725 
1812	 15702.2276678621 
1813	 15737.4058538699 
1814	 15776.2640126765 
1815	 15796.1201054071 
1816	 15832.0982621635 
1817	 15877.3449768652 
1818	 15928.9292751278 
1819	 15985.2739423869 
1820	 16028.0437809123 
1821	 16063.8601114546 
1822	 16088.9361809914 
1823	 16119.7836522879 
1824	 16149.5050941166 
1825	 16171.1956545149 
1826	 16196.0829287796 
1827	 16210.7769408693 
1828	 16204.8542190656 
1829	 16203.6275720411 
1830	 16213.444030098 
1831	 16223.248189147 
1832	 16243.6608663438 
1833	 16278.3061727526 
1834	 16309.0499990622 
1835	 16332.8079225342 
1836	 16376.0752624235 
1837	 16431.7125725699 
1838	 16489.269104696 
1839	 16564.2515018675 
1840	 16640.3350651419 
1841	 16705.9957283671 
1842	 16762.1318486368 
1843	 16827.6018275329 
1844	 16893.771908459 
1845	 16959.6142407784 
1846	 17037.249075211 
1847	 17101.3692256201 
1848	 17155.098994084 
1849	 17205.9347063425 
1850	 17264.6709481877 
1851	 17323.335152806 
1852	 17384.4859710412 
1853	 17464.9934380698 
1854	 17519.7721246088 
1855	 17569.400397482 
1856	 17598.711854241 
1857	 17614.0466231918 
1858	 17614.1638377582 
1859	 17596.9085428329 
1860	 17583.5605253814 
1861	 17562.1552174342 
1862	 17515.4713539047 
1863	 17471.4660407191 
1864	 17398.7666153177 
1865	 17365.5475547837 
1866	 17331.0565987555 
1867	 17332.1350655416 
1868	 17352.8717275035 
1869	 17414.7119298146 
1870	 17493.4734232017 
1871	 17589.589695654 
1872	 17721.5422871974 
1873	 17859.8197910035 
1874	 18000.0469632083 
1875	 18147.9634862987 
1876	 18273.6781432842 
1877	 18393.6274551192 
1878	 18487.3182015775 
1879	 18553.871986301 
1880	 18599.773743763 
1881	 18630.6829376169 
1882	 18640.3226723934 
1883	 18646.1598539922 
1884	 18640.169117525 
1885	 18606.8350903701 
1886	 18576.2388497337 
1887	 18543.0733485975 
1888	 18508.8060304518 
1889	 18456.7169903254 
1890	 18399.4432225753 
1891	 18326.5082378277 
1892	 18247.3292694451 
1893	 18179.6484100882 
1894	 18122.0825256125 
1895	 18067.1785828005 
1896	 18009.3122710752 
1897	 17952.6399228116 
1898	 17884.9942515321 
1899	 17832.9041180088 
1900	 17784.3428295675 
1901	 17746.1494857771 
1902	 17734.7255062323 
1903	 17739.8458790707 
1904	 17760.1475245949 
1905	 17797.5608787312 
1906	 17815.2938337306 
1907	 17830.4662974702 
1908	 17838.9792887753 
1909	 17830.9433516869 
1910	 17835.8712460618 
1911	 17840.6218609578 
1912	 17847.1204741988 
1913	 17860.6047509352 
1914	 17874.2195314521 
1915	 17879.313322808 
1916	 17888.9069450091 
1917	 17902.6603162376 
1918	 17930.8936515418 
1919	 17961.3155552742 
1920	 18005.0249201387 
1921	 18042.5940688363 
1922	 18080.5369021396 
1923	 18118.7835972155 
1924	 18163.1560940685 
1925	 18200.920077687 
1926	 18241.6614857831 
1927	 18271.4805278452 
1928	 18293.9154996853 
1929	 18303.0577349896 
1930	 18319.3907983637 
1931	 18329.9566447848 
1932	 18345.2221589733 
1933	 18370.8585784602 
1934	 18382.4816622644 
1935	 18389.3250857651 
1936	 18393.073117257 
1937	 18377.7918457867 
1938	 18378.7094879321 
1939	 18387.6605171523 
1940	 18394.2813563156 
1941	 18402.1054613064 
1942	 18420.4438738916 
1943	 18426.6521192487 
1944	 18432.7874357978 
1945	 18423.9989296828 
1946	 18409.3102533144 
1947	 18386.3569230936 
1948	 18339.2697745842 
1949	 18306.5808056191 
1950	 18270.6708905594 
1951	 18243.1263745153 
1952	 18229.6052772245 
1953	 18211.5488112671 
1954	 18184.4120003139 
1955	 18152.8522927988 
1956	 18126.7379228054 
1957	 18091.0432813847 
1958	 18066.1486466071 
1959	 18066.2713357339 
1960	 18035.6602219764 
1961	 17993.6448857134 
1962	 17946.9496628036 
1963	 17876.621192832 
1964	 17815.7648961765 
1965	 17759.264821321 
1966	 17697.1373441229 
1967	 17637.6263284853 
1968	 17580.5188460271 
1969	 17517.6314431083 
1970	 17453.7151229887 
1971	 17386.443975793 
1972	 17314.0763323955 
1973	 17243.4397625619 
1974	 17172.7136080172 
1975	 17098.7226671984 
1976	 17022.6789911233 
1977	 16945.5641502532 
1978	 16866.6378860617 
1979	 16786.0516234862 
1980	 16703.0419052462 
1981	 16619.3959633743 
1982	 16533.3020380079 
1983	 16444.7343135634 
1984	 16353.7255916436 
1985	 16259.2599656067 
1986	 16165.9350957233 
1987	 16063.2451847837 
1988	 15974.1783258863 
1989	 15897.5329911305 
1990	 15814.6559993518 
1991	 15743.0090727577 
1992	 15658.1198797563 
1993	 15563.4944636664 
1994	 15457.5526497344 
1995	 15356.2742913778 
1996	 15244.8610184922 
1997	 15148.704522597 
1998	 15059.1978300535 
1999	 14969.6755727995 
2000	 14892.1301317393 
2001	 14802.1953153826 
2002	 14708.8538312264 
2003	 14612.3176126118 
2004	 14510.9738770915 
2005	 14400.4619563535 
2006	 14302.708813244 
2007	 14215.7207663053 
2008	 14116.9006978046 
2009	 14026.8366259415 
2010	 13928.2969213568 
2011	 13812.0320642841 
2012	 13715.416295913 
2013	 13629.476390309 
2014	 13538.7956699981 
2015	 13454.6416364542 
2016	 13369.0519933352 
2017	 13277.1999005371 
2018	 13192.9114141732 
2019	 13117.3849436672 
2020	 13037.1263242446 
2021	 12957.4109713633 
2022	 12876.6265553317 
2023	 12785.1917604786 
2024	 12691.5425386469 
2025	 12599.0032165277 
2026	 12499.2259400354 
2027	 12410.9125976173 
2028	 12330.5114420272 
2029	 12246.0557715719 
2030	 12160.1697791539 
2031	 12086.0473329781 
2032	 12016.4666747333 
2033	 11943.5876158535 
2034	 11892.1200152505 
2035	 11826.6552351655 
2036	 11752.3811822348 
2037	 11689.5151575917 
2038	 11626.2729680861 
2039	 11564.3574014752 
2040	 11503.2499165407 
2041	 11438.4671659773 
2042	 11371.3364085176 
2043	 11296.0645305294 
2044	 11231.2411378216 
2045	 11164.9167873843 
2046	 11108.9396145858 
2047	 11061.7543150452 
2048	 11014.5189081602 
2049	 10975.9707199392 
2050	 10936.3664957993 
2051	 10884.0103762179 
2052	 10833.5123118745 
2053	 10783.5855970466 
2054	 10731.5106915828 
2055	 10693.1385219654 
2056	 10656.6942973582 
2057	 10614.0059047622 
2058	 10570.2358988489 
2059	 10523.3635142499 
2060	 10472.144804452 
2061	 10424.4328092503 
2062	 10372.7641950577 
2063	 10325.6887065819 
2064	 10284.4710235056 
2065	 10232.4583366683 
2066	 10189.972867397 
2067	 10154.9150559948 
2068	 10119.5220715026 
2069	 10085.1850157562 
2070	 10040.3290490389 
2071	 9989.84865009011 
2072	 9934.27172796373 
2073	 9880.44306200372 
2074	 9828.76783436113 
2075	 9773.20268762883 
2076	 9715.90529274814 
2077	 9653.46936413176 
2078	 9596.16500894416 
2079	 9537.24588357644 
2080	 9484.77749673624 
2081	 9437.8764875489 
2082	 9391.63279569858 
2083	 9346.47245410488 
2084	 9296.01907055528 
2085	 9250.82437297441 
2086	 9197.82727973876 
2087	 9149.11972183545 
2088	 9108.71673072053 
2089	 9056.54369582842 
2090	 9008.51585466939 
2091	 8958.49151476173 
2092	 8909.80950787126 
2093	 8871.47141786879 
2094	 8833.32415317457 
2095	 8785.86402795288 
2096	 8729.88545301815 
2097	 8676.82272749702 
2098	 8619.2394238287 
2099	 8561.57739972997 
2100	 8507.17413981145 
2101	 8464.29746185288 
2102	 8402.60781294988 
2103	 8334.16564882726 
2104	 8277.22962702551 
2105	 8207.1426258748 
2106	 8138.90428487865 
2107	 8086.24112989188 
2108	 8030.03487093309 
2109	 7963.91451402678 
2110	 7894.62596381975 
2111	 7825.11487273604 
2112	 7749.70085665327 
2113	 7686.2018266315 
2114	 7625.53281486718 
2115	 7573.66075391974 
2116	 7513.74112370464 
2117	 7454.68534420177 
2118	 7395.86053073363 
2119	 7330.41178621069 
2120	 7280.73875835956 
2121	 7240.86439114925 
2122	 7185.69618555976 
2123	 7134.68543595127 
2124	 7080.65677103985 
2125	 7020.78068706821 
2126	 6969.18264518445 
2127	 6919.19029811549 
2128	 6887.19235404168 
2129	 6846.13917425366 
2130	 6801.3829716163 
2131	 6766.93755828087 
2132	 6718.833247895 
2133	 6682.24877236448 
2134	 6646.09013539884 
2135	 6612.21834881445 
2136	 6583.74822954363 
2137	 6553.08213117478 
2138	 6525.11986591539 
2139	 6496.88066711906 
2140	 6467.31840325081 
2141	 6430.73406740195 
2142	 6402.9896752772 
2143	 6374.33064034363 
2144	 6352.91132823115 
2145	 6340.95552597356 
2146	 6335.36684982895 
2147	 6331.37112673052 
2148	 6337.5760484456 
2149	 6351.92847178917 
2150	 6370.61597937831 
2151	 6397.38870154746 
2152	 6420.77496080544 
2153	 6451.30173095273 
2154	 6488.77454958747 
2155	 6526.77394941895 
2156	 6565.90145004605 
2157	 6604.66843556281 
2158	 6646.1781590467 
2159	 6683.89844006364 
2160	 6729.05565238893 
2161	 6789.07087476432 
2162	 6833.26953733977 
2163	 6873.21553590908 
2164	 6913.1057715285 
2165	 6935.82059712204 
2166	 6951.58224232374 
2167	 6965.67259821011 
2168	 6971.32906106645 
2169	 6982.84053756385 
2170	 6987.26984742409 
2171	 6994.57876232485 
2172	 7008.77127243176 
2173	 7022.48596501311 
2174	 7057.23362876551 
2175	 7093.26816203172 
2176	 7133.00127061972 
2177	 7179.8767877472 
2178	 7207.2994380807 
2179	 7241.99003585195 
2180	 7281.10006707883 
2181	 7310.29192426564 
2182	 7349.95159708015 
2183	 7376.27729597548 
2184	 7396.55307202216 
2185	 7405.60614644099 
2186	 7400.29193246814 
2187	 7393.73970845467 
2188	 7381.21407646527 
2189	 7365.06906512166 
2190	 7343.80691105729 
2191	 7325.49552360636 
2192	 7299.30633522354 
2193	 7264.28474710085 
2194	 7233.84254288333 
2195	 7205.57834304247 
2196	 7175.5602279595 
2197	 7157.45837224653 
2198	 7143.79697011269 
2199	 7120.92849386642 
2200	 7109.08983560658 
2201	 7095.23007174236 
2202	 7071.3096184534 
2203	 7056.89721089049 
2204	 7043.23596950361 
2205	 7029.4914574903 
2206	 7021.81499576745 
2207	 7022.44836278933 
2208	 7015.34380351086 
2209	 7005.63032080126 
2210	 6999.76463619194 
2211	 6993.49691123092 
2212	 6984.51937208068 
2213	 6981.73306215381 
2214	 6970.61960325445 
2215	 6958.5971872197 
2216	 6938.50954897049 
2217	 6905.80223531622 
2218	 6878.16223854511 
2219	 6849.09682538077 
2220	 6814.33713001518 
2221	 6787.33156025026 
2222	 6750.78143915149 
2223	 6701.18811088715 
2224	 6648.88945142582 
2225	 6587.14424162037 
2226	 6531.88307905857 
2227	 6485.06992576802 
2228	 6438.79580294371 
2229	 6385.34643235249 
2230	 6335.27258020446 
2231	 6289.13304084007 
2232	 6237.44223200458 
2233	 6201.80889722902 
2234	 6173.92885652694 
2235	 6137.72915504337 
2236	 6096.99351249037 
2237	 6062.49641029677 
2238	 6028.79581596908 
2239	 5984.37113082216 
2240	 5946.74748960311 
2241	 5899.12174383895 
2242	 5830.54140046687 
2243	 5780.70703557478 
2244	 5735.03230950476 
2245	 5699.95636380819 
2246	 5682.60092832662 
2247	 5657.67761069462 
2248	 5639.77365675232 
2249	 5614.30855510858 
2250	 5576.65059656725 
2251	 5548.29901699363 
2252	 5525.35150644014 
2253	 5494.96089755598 
2254	 5466.87313087215 
2255	 5439.2400161208 
2256	 5407.11326416124 
2257	 5372.74647046709 
2258	 5354.02903642693 
2259	 5324.36396646337 
2260	 5291.93967526448 
2261	 5266.44280883483 
2262	 5230.18538545037 
2263	 5208.27847149045 
2264	 5189.9020736988 
2265	 5168.74338390634 
2266	 5152.56607985084 
2267	 5116.38139702361 
2268	 5084.5528831856 
2269	 5047.90022094491 
2270	 5001.71151069991 
2271	 4971.18579109636 
2272	 4938.46519030531 
2273	 4906.18404979602 
2274	 4869.67284376743 
2275	 4832.64814512457 
2276	 4795.22497936536 
2277	 4746.95178590946 
2278	 4714.71760307623 
2279	 4680.13652337471 
2280	 4641.5102214587 
2281	 4612.6848679374 
2282	 4574.47145678304 
2283	 4539.25215740842 
2284	 4492.94429210191 
2285	 4449.29775882333 
2286	 4412.26494965712 
2287	 4369.46617279209 
2288	 4342.74060390114 
2289	 4336.77692055345 
2290	 4312.26691660116 
2291	 4292.55216102015 
2292	 4262.7140151275 
2293	 4213.65078455415 
2294	 4182.46473371544 
2295	 4153.26099482704 
2296	 4130.06632513389 
2297	 4124.10955368973 
2298	 4101.68331106759 
2299	 4073.21054778544 
2300	 4048.59380611765 
2301	 4016.06409993593 
2302	 3985.91323982701 
2303	 3960.65246725944 
2304	 3934.09782120423 
2305	 3908.25387073423 
2306	 3880.90968545563 
2307	 3851.7601959852 
2308	 3822.82178318148 
2309	 3792.58130960327 
2310	 3759.18126605149 
2311	 3731.35820408065 
2312	 3709.99235432654 
2313	 3685.33024025825 
2314	 3657.41247454911 
2315	 3634.02053871526 
2316	 3615.94053908544 
2317	 3599.81804722527 
2318	 3575.85116320982 
2319	 3539.3151591193 
2320	 3500.98804520188 
2321	 3456.9944571655 
2322	 3418.45174308169 
2323	 3393.8384965396 
2324	 3358.22753286776 
2325	 3322.63150609502 
2326	 3298.69760375667 
2327	 3265.69024718653 
2328	 3238.1108257104 
2329	 3216.70230707667 
2330	 3173.80583417721 
2331	 3134.75829475536 
2332	 3097.61765343571 
2333	 3050.87934595009 
2334	 3027.24171980942 
2335	 3004.32562861157 
2336	 2979.40503574849 
2337	 2969.33764559483 
2338	 2940.69509896153 
2339	 2903.90226108002 
2340	 2875.69425466955 
2341	 2829.58717346059 
2342	 2790.27545660302 
2343	 2773.0489833859 
2344	 2747.26092974118 
2345	 2725.10664253643 
2346	 2708.31552024759 
2347	 2678.04722804214 
2348	 2645.68688876333 
2349	 2616.17119611573 
2350	 2591.97237098067 
2351	 2574.45830094019 
2352	 2555.40823982225 
2353	 2539.39826844476 
2354	 2517.36144033708 
2355	 2486.73686736858 
2356	 2462.11921011892 
2357	 2441.05921534915 
2358	 2418.01080772924 
2359	 2396.37116917932 
2360	 2374.77984321738 
2361	 2354.0153321613 
2362	 2336.193666759 
2363	 2315.7782896775 
2364	 2293.19531459761 
2365	 2268.19896456148 
2366	 2244.45497123666 
2367	 2229.1535726515 
2368	 2210.36307824866 
2369	 2192.36883419186 
2370	 2172.94803876441 
2371	 2134.75253428458 
2372	 2106.93030064158 
2373	 2081.99765131192 
2374	 2052.37453755657 
2375	 2037.71931857556 
2376	 2024.16433333283 
2377	 2016.28630433665 
2378	 2009.87192198227 
2379	 2001.12445932072 
2380	 1991.08113302026 
2381	 1967.8330539646 
2382	 1940.79543099536 
2383	 1905.1812938384 
2384	 1866.45984736235 
2385	 1833.78070576326 
2386	 1801.90715296965 
2387	 1781.53109402058 
2388	 1755.77889183477 
2389	 1735.8179435587 
2390	 1722.17935055749 
2391	 1703.56367287651 
2392	 1703.2704499149 
2393	 1694.05008270519 
2394	 1679.53903132897 
2395	 1682.34631011461 
2396	 1673.36944123253 
2397	 1663.40947591586 
2398	 1658.82128204018 
2399	 1636.82387712121 
2400	 1613.46319275265 
2401	 1593.9771118658 
2402	 1570.76750665875 
2403	 1540.83831483502 
2404	 1512.93473506608 
2405	 1486.9587405 
2406	 1455.99356856776 
2407	 1453.22689227409 
2408	 1457.66126626646 
2409	 1455.52793272323 
2410	 1468.57992980168 
2411	 1456.528612068 
2412	 1429.78816039583 
2413	 1412.34814740518 
2414	 1385.97737511859 
2415	 1364.6314835316 
2416	 1347.57517969385 
2417	 1329.68570576763 
2418	 1321.4562737973 
2419	 1308.03434847227 
2420	 1294.89984538193 
2421	 1288.04817975129 
2422	 1271.22025286345 
2423	 1265.47094592548 
2424	 1263.51195593268 
2425	 1248.86765064297 
2426	 1228.58968012347 
2427	 1191.37699672922 
2428	 1158.41852157048 
2429	 1139.1049993045 
2430	 1125.69072527139 
2431	 1133.02146094187 
2432	 1135.58793312692 
2433	 1119.32747689296 
2434	 1109.08094043417 
2435	 1090.85559127022 
2436	 1076.60598654604 
2437	 1077.95883148706 
2438	 1074.46820420465 
2439	 1069.05463347636 
2440	 1057.84418962 
2441	 1043.38424133509 
2442	 1030.42244277531 
2443	 1014.48720599627 
2444	 1003.41163973136 
2445	 1001.38986830869 
2446	 992.674736459032 
2447	 986.329661221971 
2448	 977.210868632913 
2449	 954.069762025218 
2450	 941.504537833812 
2451	 927.159961909235 
2452	 913.170694872451 
2453	 904.216078988578 
2454	 887.975684072271 
2455	 879.170474741895 
2456	 870.674291140823 
2457	 869.053499408624 
2458	 866.709217363106 
2459	 857.783230829592 
2460	 860.131143435949 
2461	 852.876834557164 
2462	 849.756448446354 
2463	 847.864682326258 
2464	 826.222432502143 
2465	 822.184383817309 
2466	 810.078897568617 
2467	 801.754874653087 
2468	 788.224789002326 
2469	 763.300238646701 
2470	 755.629852153778 
2471	 738.56654002856 
2472	 731.985525572509 
2473	 727.667826107711 
2474	 716.439559031268 
2475	 712.234578542775 
2476	 704.65070955376 
2477	 710.799437084839 
2478	 712.159380086381 
2479	 713.837844001348 
2480	 724.263184234686 
2481	 718.354402282763 
2482	 715.505995605364 
2483	 709.068307282096 
2484	 693.101995787834 
2485	 678.164137476474 
2486	 655.224772753263 
2487	 640.191075129358 
2488	 631.510786543423 
2489	 622.748643978031 
2490	 620.781308489895 
2491	 610.371541387518 
2492	 585.684888023314 
2493	 553.790629995187 
2494	 527.889852840617 
2495	 513.294076074494 
2496	 514.576317648652 
2497	 531.510663862017 
2498	 538.99760043735 
2499	 537.474270715207 
2500	 527.054487389241 
