Wavelength	3mm_BluePLA00000.asd
616	 2.25839247117276 
617	 2.69082896956679 
618	 2.51454692283641 
619	 2.32400265752984 
620	 2.54586558114494 
621	 3.41376058903233 
622	 3.36285205621044 
623	 3.17195193712057 
624	 3.4612289129129 
625	 2.40477334233827 
626	 1.90618959631637 
627	 2.41449158093405 
628	 1.80036848633574 
629	 1.92756889085494 
630	 2.83592351106274 
631	 3.60296211184185 
632	 3.39764198188655 
633	 2.48684085818177 
634	 1.53353140766759 
635	 1.39675635620227 
636	 2.16311110253306 
637	 3.34333908479333 
638	 3.37586566231559 
639	 2.71557354776963 
640	 2.33228668003393 
641	 3.71488176806452 
642	 3.12125053406632 
643	 1.91425178773594 
644	 2.4662920746271 
645	 3.22055060287197 
646	 3.27322131718943 
647	 2.63751326606407 
648	 3.70366924609601 
649	 3.41000074479423 
650	 1.87891808720814 
651	 2.32929414740138 
652	 3.60434077338123 
653	 4.74049900236672 
654	 4.93738074342356 
655	 5.75176280144416 
656	 6.53746049407201 
657	 6.786034608917 
658	 7.31058732788931 
659	 8.17602752814907 
660	 9.31855699895081 
661	 10.3800725437683 
662	 13.2786550971645 
663	 17.6773580410155 
664	 22.2094559020967 
665	 26.6048037257518 
666	 33.2407063203381 
667	 43.4262088226285 
668	 52.2327811494076 
669	 63.48463962014 
670	 78.9156407341037 
671	 96.8146115482381 
672	 116.556372978238 
673	 139.166264431133 
674	 166.635235651407 
675	 196.619102257289 
676	 230.544719502156 
677	 270.206061287819 
678	 315.075025984533 
679	 364.476279372937 
680	 418.513548403271 
681	 478.891419530417 
682	 544.578342378481 
683	 615.397775700997 
684	 691.64139825997 
685	 772.396922284089 
686	 857.997453493087 
687	 948.885984818886 
688	 1044.13570980066 
689	 1143.53327996344 
690	 1246.19618769518 
691	 1349.38645110435 
692	 1455.01763723238 
693	 1562.91522201833 
694	 1671.26391603709 
695	 1778.27326615153 
696	 1884.2481654742 
697	 1989.83117608237 
698	 2091.95448477088 
699	 2193.36738350484 
700	 2294.35692970799 
701	 2386.65180821805 
702	 2477.56865971547 
703	 2568.20377964316 
704	 2653.67297799256 
705	 2738.54812019899 
706	 2818.96804500368 
707	 2889.74886408534 
708	 2961.53430177243 
709	 3030.4586461172 
710	 3093.68698210795 
711	 3157.36729210991 
712	 3216.89080971778 
713	 3271.26463189743 
714	 3323.44749923456 
715	 3373.32561925148 
716	 3421.2514929529 
717	 3467.52393835698 
718	 3511.45410407971 
719	 3552.91519641417 
720	 3591.91660640617 
721	 3628.77265480239 
722	 3661.81838920949 
723	 3691.73748082979 
724	 3722.22225102079 
725	 3752.46844486893 
726	 3782.29849218793 
727	 3811.35444396805 
728	 3836.87506264708 
729	 3860.24839026169 
730	 3883.50651144663 
731	 3908.3576173414 
732	 3933.46180272064 
733	 3957.91517045589 
734	 3981.43420734813 
735	 4002.93755310912 
736	 4023.17577180958 
737	 4043.54354683217 
738	 4061.55389517024 
739	 4078.7358870437 
740	 4096.51558942678 
741	 4113.83473878096 
742	 4129.84212857609 
743	 4143.65246241567 
744	 4153.94067673194 
745	 4165.17602622899 
746	 4177.02949021248 
747	 4187.17651105201 
748	 4197.04957112913 
749	 4206.47179667126 
750	 4215.12866811122 
751	 4223.37055838814 
752	 4228.82674360444 
753	 4231.9223962404 
754	 4236.78081281983 
755	 4242.27293193828 
756	 4246.70678022037 
757	 4248.11560087373 
758	 4247.87186700942 
759	 4244.36978166739 
760	 4238.26251694523 
761	 4238.58946547191 
762	 4241.18699754134 
763	 4243.68799515013 
764	 4245.78943468575 
765	 4246.6632044392 
766	 4246.00836923218 
767	 4243.77866349063 
768	 4239.19189248917 
769	 4235.41538034106 
770	 4233.77094141404 
771	 4228.85296342432 
772	 4223.77305988915 
773	 4219.00358415754 
774	 4212.37320599623 
775	 4204.9286625724 
776	 4198.42693332387 
777	 4194.10982781602 
778	 4187.06983601461 
779	 4178.84949839728 
780	 4170.45464928599 
781	 4159.46228875599 
782	 4148.57476475125 
783	 4138.42581170975 
784	 4127.99720506278 
785	 4117.35318622435 
786	 4105.381486127 
787	 4091.56498970319 
788	 4080.7938263334 
789	 4068.38040994267 
790	 4053.26294203948 
791	 4044.03768439779 
792	 4030.53725686518 
793	 4013.28626267126 
794	 3999.23096059934 
795	 3983.74487773158 
796	 3967.72004458635 
797	 3952.72121291979 
798	 3938.18083679463 
799	 3923.49163341613 
800	 3908.33996925858 
801	 3892.81269254875 
802	 3877.03047998094 
803	 3861.67576218183 
804	 3847.52606787706 
805	 3833.13289932209 
806	 3817.43139442051 
807	 3800.13851718868 
808	 3783.07000328417 
809	 3765.27894169603 
810	 3747.14377364874 
811	 3730.52892999441 
812	 3714.03897967492 
813	 3696.94591205142 
814	 3678.80763866147 
815	 3659.56189886951 
816	 3641.99876744416 
817	 3626.43418772985 
818	 3606.90240028524 
819	 3588.0114931279 
820	 3570.3987199256 
821	 3552.17449452726 
822	 3532.4682489958 
823	 3512.41128704151 
824	 3493.2458017426 
825	 3474.11683225273 
826	 3456.8583330511 
827	 3440.58759323019 
828	 3420.12790142987 
829	 3400.3396059923 
830	 3381.19461780376 
831	 3360.73282244446 
832	 3338.16742795324 
833	 3313.58864275117 
834	 3288.41445238861 
835	 3267.00921604091 
836	 3247.80053250176 
837	 3230.0478826187 
838	 3213.58237013496 
839	 3201.29486847278 
840	 3190.61311810107 
841	 3177.82652339314 
842	 3161.05134698207 
843	 3143.51942976968 
844	 3126.62713430667 
845	 3108.63241918709 
846	 3090.78532888844 
847	 3072.80090614496 
848	 3053.82406797792 
849	 3033.73703412701 
850	 3014.0805786259 
851	 2995.72499177876 
852	 2977.55992032172 
853	 2958.53881541631 
854	 2938.83866932 
855	 2919.56828502265 
856	 2899.49073765148 
857	 2879.52384290738 
858	 2860.73498530089 
859	 2843.05280609255 
860	 2824.20493812738 
861	 2803.90164130903 
862	 2784.41396314845 
863	 2765.22162201556 
864	 2745.4368162623 
865	 2724.49257300036 
866	 2705.61296308542 
867	 2686.26949273878 
868	 2665.65751393045 
869	 2647.64653347964 
870	 2628.91006192864 
871	 2609.2711975476 
872	 2590.09186585186 
873	 2571.59722351425 
874	 2553.28670668566 
875	 2534.46400571636 
876	 2514.20036606552 
877	 2493.89661567831 
878	 2473.10718508264 
879	 2450.04186813811 
880	 2429.87344296994 
881	 2409.87250409851 
882	 2386.97149491889 
883	 2364.47343761159 
884	 2342.97224260691 
885	 2321.00397443661 
886	 2294.67685620877 
887	 2269.5305271972 
888	 2245.50266452095 
889	 2220.95656192334 
890	 2195.61525051844 
891	 2172.10696225035 
892	 2150.91213679122 
893	 2128.82545207118 
894	 2108.13370334175 
895	 2088.97463845245 
896	 2070.73332716862 
897	 2053.42622807094 
898	 2036.56318325708 
899	 2020.76582883124 
900	 2009.35498282289 
901	 1997.68084256777 
902	 1986.86239504367 
903	 1980.22374983991 
904	 1973.30958132673 
905	 1967.23597992608 
906	 1961.61081638152 
907	 1950.38653924309 
908	 1937.88182725421 
909	 1925.86641595415 
910	 1914.52133656594 
911	 1901.22854018815 
912	 1887.23099080193 
913	 1873.70759430687 
914	 1859.92608875741 
915	 1845.70269575839 
916	 1831.07108014638 
917	 1816.23448360242 
918	 1801.07963965081 
919	 1786.52939563052 
920	 1772.6845344884 
921	 1756.70813491652 
922	 1740.58396268522 
923	 1725.07887677335 
924	 1710.00066867049 
925	 1693.86836401633 
926	 1678.13505752876 
927	 1663.53777039559 
928	 1646.70874345722 
929	 1630.96354987122 
930	 1615.75256736623 
931	 1597.83780605488 
932	 1580.30110281433 
933	 1564.1200873403 
934	 1549.05896094851 
935	 1532.61345010248 
936	 1515.83909115932 
937	 1500.60801952141 
938	 1488.86283210513 
939	 1472.71333471013 
940	 1456.02487138006 
941	 1442.15748054906 
942	 1426.85672488862 
943	 1411.62366082798 
944	 1396.6424251076 
945	 1381.28928439838 
946	 1364.91840112201 
947	 1349.72609612817 
948	 1336.49271388745 
949	 1321.43398967799 
950	 1306.31749790264 
951	 1291.89774155359 
952	 1278.18651718183 
953	 1262.49227474028 
954	 1247.66202220911 
955	 1234.6806130418 
956	 1218.89781291317 
957	 1204.44034433112 
958	 1190.96638964644 
959	 1176.37530190452 
960	 1160.37118674892 
961	 1145.4875958362 
962	 1132.00549821876 
963	 1116.0815900952 
964	 1100.47985258788 
965	 1085.92354584552 
966	 1831.89102954666 
967	 1853.68587931896 
968	 1877.14093160732 
969	 1901.59137961068 
970	 1927.46563985518 
971	 1956.22637087451 
972	 1986.99924372566 
973	 2018.64474086018 
974	 2055.08466844984 
975	 2087.67421095917 
976	 2118.24949618426 
977	 2150.89571001758 
978	 2182.84449040138 
979	 2214.69622253174 
980	 2244.48349335792 
981	 2268.29076035899 
982	 2291.54136557198 
983	 2313.12690038365 
984	 2332.08966827987 
985	 2357.63981375314 
986	 2380.61595304126 
987	 2402.4601917934 
988	 2422.91428220593 
989	 2443.72870521211 
990	 2462.03508485186 
991	 2477.3366241517 
992	 2494.38668258255 
993	 2511.61965255258 
994	 2527.79908754626 
995	 2544.59714893088 
996	 2560.84665438852 
997	 2575.87729331028 
998	 2592.40204288728 
999	 2611.62914492756 
1000	 2628.53695351666 
1001	 2643.47127495509 
1002	 2660.54953056634 
1003	 2674.47485517643 
1004	 2689.71310107223 
1005	 2707.73556082013 
1006	 2729.46879646483 
1007	 2748.28111674599 
1008	 2766.89721379659 
1009	 2787.68217012635 
1010	 2808.92774232697 
1011	 2828.55953530456 
1012	 2848.67806228429 
1013	 2870.99436021879 
1014	 2891.18230877578 
1015	 2909.08192154631 
1016	 2928.55346589972 
1017	 2947.93292738054 
1018	 2964.40018746531 
1019	 2983.12907466131 
1020	 3001.68627377415 
1021	 3019.51674727238 
1022	 3040.97670006474 
1023	 3059.85875077481 
1024	 3078.48442056751 
1025	 3097.10480052307 
1026	 3115.68479541176 
1027	 3131.26111329257 
1028	 3147.900858096 
1029	 3166.80900543837 
1030	 3184.7369708872 
1031	 3200.12794266204 
1032	 3218.51174055967 
1033	 3238.90091005166 
1034	 3256.95309802043 
1035	 3274.20988258428 
1036	 3291.10723517729 
1037	 3307.17400141632 
1038	 3321.28713951031 
1039	 3339.05235894504 
1040	 3356.27256493427 
1041	 3371.44290649822 
1042	 3389.12813341949 
1043	 3409.75558554769 
1044	 3427.82818696557 
1045	 3446.32161870357 
1046	 3469.66863901379 
1047	 3490.47480541028 
1048	 3508.08285786996 
1049	 3526.40546538203 
1050	 3540.66024845753 
1051	 3552.93926303002 
1052	 3569.23401225866 
1053	 3585.99820682212 
1054	 3603.37202157946 
1055	 3621.3283870435 
1056	 3638.62197836377 
1057	 3655.3908097125 
1058	 3671.4493322347 
1059	 3686.17632738048 
1060	 3700.65344082405 
1061	 3714.551161501 
1062	 3725.88836999791 
1063	 3739.59988546808 
1064	 3755.3294744775 
1065	 3770.19700827083 
1066	 3788.64084494287 
1067	 3805.71928487461 
1068	 3819.90971498597 
1069	 3833.80843436048 
1070	 3848.626105533 
1071	 3866.02880816161 
1072	 3885.73628508842 
1073	 3904.73359077628 
1074	 3921.80511359877 
1075	 3935.82724212852 
1076	 3952.98878347952 
1077	 3969.45047612391 
1078	 3988.46831545662 
1079	 4012.02398065656 
1080	 4031.8116783461 
1081	 4049.52441542054 
1082	 4069.2087609674 
1083	 4088.70161673079 
1084	 4107.71987872729 
1085	 4128.12631389156 
1086	 4152.57867249244 
1087	 4178.41847488573 
1088	 4202.23310592054 
1089	 4226.64066072374 
1090	 4253.19905319477 
1091	 4279.35050985013 
1092	 4304.41847425434 
1093	 4331.61901929497 
1094	 4359.29409716744 
1095	 4389.5070919487 
1096	 4421.58382739374 
1097	 4454.08912542361 
1098	 4490.73926068092 
1099	 4524.02826807778 
1100	 4554.0807965299 
1101	 4587.46201819937 
1102	 4618.70536589481 
1103	 4655.07415857716 
1104	 4695.90689067937 
1105	 4737.98476733498 
1106	 4781.91265111392 
1107	 4828.30597706636 
1108	 4872.61460966585 
1109	 4914.05769100458 
1110	 4956.7775426442 
1111	 4998.99917055481 
1112	 5041.00085867691 
1113	 5082.2880571831 
1114	 5125.69964586546 
1115	 5169.37274621583 
1116	 5213.01526593247 
1117	 5260.80246745232 
1118	 5303.12827066289 
1119	 5344.01105946402 
1120	 5381.4607484229 
1121	 5416.3902868779 
1122	 5447.71160633109 
1123	 5474.63136037044 
1124	 5500.83913149189 
1125	 5524.33872422295 
1126	 5545.67024520612 
1127	 5565.95919241987 
1128	 5584.81382160602 
1129	 5603.03246854598 
1130	 5619.28736246733 
1131	 5635.75980604344 
1132	 5649.29122343437 
1133	 5669.34070019733 
1134	 5690.23439046901 
1135	 5714.46816041793 
1136	 5743.70169433168 
1137	 5773.89807686756 
1138	 5804.33413562413 
1139	 5838.94802547612 
1140	 5882.36566596608 
1141	 5918.52908054771 
1142	 5957.45330609113 
1143	 5989.09329238103 
1144	 6017.95755536641 
1145	 6038.26086396372 
1146	 6055.24145951757 
1147	 6062.02358704743 
1148	 6060.05864653381 
1149	 6049.90784779474 
1150	 6028.9174250484 
1151	 5995.55300183015 
1152	 5961.84301143248 
1153	 5918.90643716742 
1154	 5874.84756849046 
1155	 5828.50489178115 
1156	 5777.86918352442 
1157	 5718.57306395673 
1158	 5663.77299824518 
1159	 5605.64594993397 
1160	 5552.88027840254 
1161	 5501.42487868335 
1162	 5454.06391226613 
1163	 5411.10809792764 
1164	 5369.48499746201 
1165	 5328.78397013885 
1166	 5293.21522494078 
1167	 5261.60221025852 
1168	 5231.70528195706 
1169	 5203.56489262907 
1170	 5183.393617418 
1171	 5171.08340958869 
1172	 5159.69537024933 
1173	 5167.45660797446 
1174	 5185.83088005021 
1175	 5219.01535014381 
1176	 5262.94074558862 
1177	 5326.66821322713 
1178	 5407.21588050669 
1179	 5500.52581630973 
1180	 5615.10198331824 
1181	 5733.12602342051 
1182	 5867.00796787276 
1183	 5998.50430533848 
1184	 6140.04402950115 
1185	 6276.93838995876 
1186	 6420.45656130736 
1187	 6551.05883795455 
1188	 6681.70255709021 
1189	 6798.51589088756 
1190	 6901.08053369878 
1191	 6999.90446735987 
1192	 7088.55248969299 
1193	 7162.28703374597 
1194	 7224.95373264107 
1195	 7280.63263671766 
1196	 7333.17135373964 
1197	 7376.5612789885 
1198	 7419.54286414573 
1199	 7458.11213833328 
1200	 7497.51525978174 
1201	 7532.8667948658 
1202	 7570.78876483371 
1203	 7608.99257042379 
1204	 7648.39253268198 
1205	 7689.73924715332 
1206	 7728.18333987356 
1207	 7766.51970683056 
1208	 7804.72841596416 
1209	 7839.77890809635 
1210	 7876.45824357861 
1211	 7913.70216605477 
1212	 7952.74490946482 
1213	 7992.62304890646 
1214	 8031.08828086392 
1215	 8071.63551774289 
1216	 8112.02866602943 
1217	 8149.06690879223 
1218	 8185.11689989715 
1219	 8218.91824756343 
1220	 8250.87526006347 
1221	 8285.81916451198 
1222	 8321.92813432993 
1223	 8358.56608203043 
1224	 8398.58109895 
1225	 8434.24876386949 
1226	 8469.48322633305 
1227	 8500.40896686946 
1228	 8526.03986758044 
1229	 8554.11224957708 
1230	 8581.39660163763 
1231	 8608.05291875238 
1232	 8637.4096040503 
1233	 8662.17988267517 
1234	 8681.63925457895 
1235	 8702.82187520245 
1236	 8721.40676186659 
1237	 8742.46333513419 
1238	 8768.13091411968 
1239	 8791.91306448791 
1240	 8812.70888842136 
1241	 8832.41386576274 
1242	 8851.22138407182 
1243	 8868.97645372873 
1244	 8887.52022031745 
1245	 8908.74353410199 
1246	 8927.68998351764 
1247	 8944.35199753082 
1248	 8961.86371263242 
1249	 8979.32099443543 
1250	 8996.37482271029 
1251	 9012.20929522183 
1252	 9028.59080535249 
1253	 9044.00773657539 
1254	 9062.14637033755 
1255	 9081.93993871101 
1256	 9100.76483099506 
1257	 9121.83489904352 
1258	 9140.7739701763 
1259	 9158.17887230397 
1260	 9175.03675762509 
1261	 9191.19819265198 
1262	 9207.9940183937 
1263	 9222.58353027294 
1264	 9236.31230552651 
1265	 9251.63540064767 
1266	 9267.16055042184 
1267	 9281.54593407169 
1268	 9292.90173653728 
1269	 9303.07158144286 
1270	 9310.28645493069 
1271	 9314.63775523249 
1272	 9320.36233206016 
1273	 9321.98225676008 
1274	 9320.5853948516 
1275	 9320.54140972506 
1276	 9315.92422754421 
1277	 9308.57611531541 
1278	 9299.36819001327 
1279	 9288.56094970674 
1280	 9274.39899805374 
1281	 9261.51080212579 
1282	 9248.06741136849 
1283	 9233.98433777271 
1284	 9218.18211446841 
1285	 9203.02964659819 
1286	 9188.91777008836 
1287	 9172.93560181937 
1288	 9156.21671377059 
1289	 9139.84354988022 
1290	 9121.61904913462 
1291	 9104.26809968013 
1292	 9090.06639004137 
1293	 9077.26081130536 
1294	 9065.75995325094 
1295	 9055.09471622039 
1296	 9046.73260593158 
1297	 9038.23958547762 
1298	 9030.2310112508 
1299	 9026.26050408707 
1300	 9021.38409218383 
1301	 9019.33903610994 
1302	 9021.82089252432 
1303	 9022.84801566873 
1304	 9024.86728921445 
1305	 9028.09784378408 
1306	 9030.01299425628 
1307	 9031.32663779121 
1308	 9033.77212507585 
1309	 9034.5252528324 
1310	 9035.75280687882 
1311	 9042.84505420928 
1312	 9049.52306535144 
1313	 9059.08578060531 
1314	 9067.21503107684 
1315	 9075.62586849046 
1316	 9081.07066038808 
1317	 9084.29707830872 
1318	 9090.64995978055 
1319	 9096.72872161704 
1320	 9102.68988967762 
1321	 9115.24904224561 
1322	 9128.07545614489 
1323	 9137.18306164065 
1324	 9149.4614422851 
1325	 9161.17235869575 
1326	 9167.12308111962 
1327	 9176.96506255578 
1328	 9187.28903007787 
1329	 9190.57786168312 
1330	 9190.81551294608 
1331	 9185.58742430613 
1332	 9171.1180102692 
1333	 9155.11526322205 
1334	 9131.33967169666 
1335	 9094.63827501014 
1336	 9052.77479837499 
1337	 8994.67926892516 
1338	 8923.46308843506 
1339	 8843.78567615384 
1340	 8752.77275969591 
1341	 8653.53972662162 
1342	 8552.40766362323 
1343	 8450.85848822896 
1344	 8349.34495887 
1345	 8251.90726396987 
1346	 8158.86931904318 
1347	 8076.07538068265 
1348	 7998.04933001173 
1349	 7933.40054891313 
1350	 7881.93795105888 
1351	 7835.53992030469 
1352	 7803.4949953377 
1353	 7767.90351531605 
1354	 7736.0593196818 
1355	 7705.33900430179 
1356	 7674.49887523505 
1357	 7637.16405775458 
1358	 7595.41332955132 
1359	 7551.06673578513 
1360	 7494.48300516888 
1361	 7435.71356044766 
1362	 7377.80574739505 
1363	 7322.44426605229 
1364	 7273.89077977469 
1365	 7231.69060305733 
1366	 7199.59273313018 
1367	 7173.70648684928 
1368	 7157.284689869 
1369	 7154.1588022206 
1370	 7162.78527255854 
1371	 7176.48678212043 
1372	 7195.54483541505 
1373	 7211.44263380889 
1374	 7218.7598636643 
1375	 7221.21693019785 
1376	 7216.04043350602 
1377	 7209.05770009926 
1378	 7193.37300579133 
1379	 7174.47791028094 
1380	 7156.00404380352 
1381	 7137.37646763154 
1382	 7127.30316339523 
1383	 7124.2160734838 
1384	 7132.25714843835 
1385	 7148.02058530101 
1386	 7171.35576683716 
1387	 7203.1275540782 
1388	 7239.09314482143 
1389	 7280.92134587604 
1390	 7324.2678223689 
1391	 7372.99316518865 
1392	 7419.43041188297 
1393	 7468.80365023592 
1394	 7512.21589885346 
1395	 7553.69978069641 
1396	 7592.87837017212 
1397	 7625.32662061647 
1398	 7657.9072300033 
1399	 7687.89669831162 
1400	 7715.11089071134 
1401	 7745.15625928043 
1402	 7774.36835346732 
1403	 7806.08785463528 
1404	 7841.94132135379 
1405	 7877.18813724287 
1406	 7912.55007044798 
1407	 7949.95427671063 
1408	 7990.99006889508 
1409	 8037.53391711661 
1410	 8088.27981225956 
1411	 8143.1820642247 
1412	 8198.59922621428 
1413	 8253.1131013329 
1414	 8308.82414568612 
1415	 8366.16284864569 
1416	 8426.54333619957 
1417	 8487.7574149515 
1418	 8546.43031162023 
1419	 8601.50782068123 
1420	 8653.91380180336 
1421	 8703.89118077078 
1422	 8753.19842175274 
1423	 8801.8506075862 
1424	 8847.33776967378 
1425	 8891.90080228584 
1426	 8931.90424294429 
1427	 8966.08167131975 
1428	 8995.60594597524 
1429	 9016.980666472 
1430	 9033.03597314313 
1431	 9041.47605482268 
1432	 9041.54619425985 
1433	 9034.65143785362 
1434	 9022.64519089765 
1435	 9009.38745374047 
1436	 8994.26853608413 
1437	 8977.73608224124 
1438	 8960.2644838466 
1439	 8940.70748819291 
1440	 8924.6229928825 
1441	 8912.25653603548 
1442	 8902.06647865674 
1443	 8899.65352049742 
1444	 8900.69921426227 
1445	 8905.38564276287 
1446	 8916.1229083449 
1447	 8927.41958868074 
1448	 8940.49848223011 
1449	 8956.26600544348 
1450	 8973.9644466082 
1451	 8993.75973131191 
1452	 9015.99594699128 
1453	 9042.90029758234 
1454	 9067.02928986045 
1455	 9089.07793446832 
1456	 9110.01984642387 
1457	 9127.66168833379 
1458	 9146.25222693595 
1459	 9165.66705061942 
1460	 9184.72740125802 
1461	 9204.34926210498 
1462	 9225.95941222848 
1463	 9250.20030943277 
1464	 9274.82216322043 
1465	 9300.76583165706 
1466	 9326.39254282735 
1467	 9351.34623061545 
1468	 9379.27966420136 
1469	 9407.31621708594 
1470	 9434.99568443869 
1471	 9464.32647757303 
1472	 9493.14615742592 
1473	 9520.75786597699 
1474	 9545.82176319883 
